x_A,z_A,delta_n_e_A3
0.1388888889,2.1527777778,-5.085221040852e-08
0.2083333333,2.1527777778,-5.724078414660e-08
0.2777777778,2.1527777778,-6.411789619110e-08
0.3472222222,2.1527777778,-7.039766077680e-08
0.4166666667,2.1527777778,-7.590877074970e-08
0.4861111111,2.1527777778,-8.168862241900e-08
0.5555555556,2.1527777778,-8.958536051300e-08
0.6250000000,2.1527777778,-1.014800302830e-07
0.6944444444,2.1527777778,-1.189230379040e-07
0.7638888889,2.1527777778,-1.433432830760e-07
0.8333333333,2.1527777778,-1.758704994680e-07
0.9027777778,2.1527777778,-2.160431849160e-07
0.9722222222,2.1527777778,-2.605010827220e-07
1.0416666667,2.1527777778,-3.038045779130e-07
1.1111111111,2.1527777778,-3.418426747750e-07
1.1805555556,2.1527777778,-3.754926907970e-07
1.2500000000,2.1527777778,-4.116554958930e-07
1.3194444444,2.1527777778,-4.611275705680e-07
1.3888888889,2.1527777778,-5.351292783490e-07
1.4583333333,2.1527777778,-6.424414867500e-07
1.5277777778,2.1527777778,-7.880046599200e-07
1.5972222222,2.1527777778,-9.732576815800e-07
1.6666666667,2.1527777778,-1.197987984020e-06
1.7361111111,2.1527777778,-1.462046435300e-06
1.8055555556,2.1527777778,-1.764573490040e-06
1.8750000000,2.1527777778,-2.100905282700e-06
1.9444444444,2.1527777778,-2.461559660710e-06
2.0138888889,2.1527777778,-2.838150376020e-06
2.0833333333,2.1527777778,-3.235163407880e-06
2.1527777778,2.1527777778,-3.679363362050e-06
2.2222222222,2.1527777778,-4.218160097500e-06
2.2916666667,2.1527777778,-4.906131458350e-06
2.3611111111,2.1527777778,-5.787925757700e-06
2.4305555556,2.1527777778,-6.887593418000e-06
2.5000000000,2.1527777778,-8.208017695200e-06
2.5694444444,2.1527777778,-9.736461158900e-06
2.6388888889,2.1527777778,-1.145085542730e-05
2.7083333333,2.1527777778,-1.332678787410e-05
2.7777777778,2.1527777778,-1.534983678510e-05
2.8472222222,2.1527777778,-1.753445717260e-05
2.9166666667,2.1527777778,-1.994061018600e-05
2.9861111111,2.1527777778,-2.267383481280e-05
3.0555555556,2.1527777778,-2.586238235410e-05
3.1250000000,2.1527777778,-2.962121089780e-05
3.1944444444,2.1527777778,-3.402155741870e-05
3.2638888889,2.1527777778,-3.907818890950e-05
3.3333333333,2.1527777778,-4.475323152130e-05
3.4027777778,2.1527777778,-5.097011132500e-05
3.4722222222,2.1527777778,-5.763487323720e-05
3.5416666667,2.1527777778,-6.466336222970e-05
3.6111111111,2.1527777778,-7.200591259320e-05
3.6805555556,2.1527777778,-7.965645913040e-05
3.7500000000,2.1527777778,-8.764117298600e-05
3.8194444444,2.1527777778,-9.599627425500e-05
3.8888888889,2.1527777778,-1.047487043750e-04
3.9583333333,2.1527777778,-1.139032844520e-04
4.0277777778,2.1527777778,-1.234311161580e-04
4.0972222222,2.1527777778,-1.332584740670e-04
4.1666666667,2.1527777778,-1.432646113330e-04
4.2361111111,2.1527777778,-1.532942729050e-04
4.3055555556,2.1527777778,-1.631771161250e-04
4.3750000000,2.1527777778,-1.727397474610e-04
4.4444444444,2.1527777778,-1.818063397810e-04
4.5138888889,2.1527777778,-1.901980036690e-04
4.5833333333,2.1527777778,-1.977416504240e-04
4.6527777778,2.1527777778,-2.042869254170e-04
4.7222222222,2.1527777778,-2.097209032980e-04
4.7916666667,2.1527777778,-2.139731658240e-04
4.8611111111,2.1527777778,-2.170112883470e-04
4.9305555556,2.1527777778,-2.188296564680e-04
5.0000000000,2.1527777778,-2.194344419040e-04
5.0694444444,2.1527777778,-2.188296517630e-04
5.1388888889,2.1527777778,-2.170112797290e-04
5.2083333333,2.1527777778,-2.139731546410e-04
5.2777777778,2.1527777778,-2.097208911210e-04
5.3472222222,2.1527777778,-2.042869136690e-04
5.4166666667,2.1527777778,-1.977416400840e-04
5.4861111111,2.1527777778,-1.901979951340e-04
5.5555555556,2.1527777778,-1.818063329730e-04
5.6250000000,2.1527777778,-1.727397419530e-04
5.6944444444,2.1527777778,-1.631771114330e-04
5.7638888889,2.1527777778,-1.532942686730e-04
5.8333333333,2.1527777778,-1.432646074140e-04
5.9027777778,2.1527777778,-1.332584704820e-04
5.9722222222,2.1527777778,-1.234311130310e-04
6.0416666667,2.1527777778,-1.139032818730e-04
6.1111111111,2.1527777778,-1.047487022920e-04
6.1805555556,2.1527777778,-9.599627252700e-05
6.2500000000,2.1527777778,-8.764117138500e-05
6.3194444444,2.1527777778,-7.965645744980e-05
6.3888888889,2.1527777778,-7.200591074550e-05
6.4583333333,2.1527777778,-6.466336024930e-05
6.5277777778,2.1527777778,-5.763487125620e-05
6.5972222222,2.1527777778,-5.097010949490e-05
6.6666666667,2.1527777778,-4.475322994480e-05
6.7361111111,2.1527777778,-3.907818758790e-05
6.8055555556,2.1527777778,-3.402155626590e-05
6.8750000000,2.1527777778,-2.962120978660e-05
6.9444444444,2.1527777778,-2.586238118110e-05
7.0138888889,2.1527777778,-2.267383354840e-05
7.0833333333,2.1527777778,-1.994060888430e-05
7.1527777778,2.1527777778,-1.753445594570e-05
7.2222222222,2.1527777778,-1.534983574390e-05
7.2916666667,2.1527777778,-1.332678707830e-05
7.3611111111,2.1527777778,-1.145085485690e-05
7.4305555556,2.1527777778,-9.736460727900e-06
7.5000000000,2.1527777778,-8.208017296200e-06
7.5694444444,2.1527777778,-6.887592969200e-06
7.6388888889,2.1527777778,-5.787925242840e-06
7.7083333333,2.1527777778,-4.906130929220e-06
7.7777777778,2.1527777778,-4.218159642990e-06
7.8472222222,2.1527777778,-3.679363061410e-06
7.9166666667,2.1527777778,-3.235163290480e-06
7.9861111111,2.1527777778,-2.838150407800e-06
8.0555555556,2.1527777778,-2.461559761440e-06
8.1250000000,2.1527777778,-2.100905366200e-06
8.1944444444,2.1527777778,-1.764573503880e-06
8.2638888889,2.1527777778,-1.462046383050e-06
8.3333333333,2.1527777778,-1.197987918680e-06
8.4027777778,2.1527777778,-9.732576755400e-07
8.4722222222,2.1527777778,-7.880047671900e-07
8.5416666667,2.1527777778,-6.424417146900e-07
8.6111111111,2.1527777778,-5.351295829230e-07
8.6805555556,2.1527777778,-4.611278765690e-07
8.7500000000,2.1527777778,-4.116557326440e-07
8.8194444444,2.1527777778,-3.754928255940e-07
8.8888888889,2.1527777778,-3.418427278110e-07
8.9583333333,2.1527777778,-3.038046103150e-07
9.0277777778,2.1527777778,-2.605011644420e-07
9.0972222222,2.1527777778,-2.160433585200e-07
9.1666666667,2.1527777778,-1.758707587520e-07
9.2361111111,2.1527777778,-1.433435759230e-07
9.3055555556,2.1527777778,-1.189232923240e-07
9.3750000000,2.1527777778,-1.014801893800e-07
9.4444444444,2.1527777778,-8.958540988500e-08
9.5138888889,2.1527777778,-8.168859638300e-08
9.5833333333,2.1527777778,-7.590873471170e-08
9.6527777778,2.1527777778,-7.039767830150e-08
9.7222222222,2.1527777778,-6.411799710820e-08
9.7916666667,2.1527777778,-5.724094949590e-08
9.8611111111,2.1527777778,-5.085238187607e-08
9.9305555556,2.1527777778,-4.630995167352e-08
0.0000000000,2.2222222222,-2.959175814743e-08
0.0694444444,2.2222222222,-3.193631347157e-08
0.1388888889,2.2222222222,-3.843836855080e-08
0.2083333333,2.2222222222,-4.764009761914e-08
0.2777777778,2.2222222222,-5.766611172043e-08
0.3472222222,2.2222222222,-6.713144863850e-08
0.4166666667,2.2222222222,-7.598894104660e-08
0.4861111111,2.2222222222,-8.555107712640e-08
0.5555555556,2.2222222222,-9.755709627800e-08
0.6250000000,2.2222222222,-1.133292466280e-07
0.6944444444,2.2222222222,-1.341231915290e-07
0.7638888889,2.2222222222,-1.620310482830e-07
0.8333333333,2.2222222222,-1.993068140280e-07
0.9027777778,2.2222222222,-2.454567973960e-07
0.9722222222,2.2222222222,-2.949652870000e-07
1.0416666667,2.2222222222,-3.395260212370e-07
1.1111111111,2.2222222222,-3.746212897280e-07
1.1805555556,2.2222222222,-4.051222945720e-07
1.2500000000,2.2222222222,-4.445683055480e-07
1.3194444444,2.2222222222,-5.085827904960e-07
1.3888888889,2.2222222222,-6.081944596530e-07
1.4583333333,2.2222222222,-7.479722919900e-07
1.5277777778,2.2222222222,-9.284989180500e-07
1.5972222222,2.2222222222,-1.149087193140e-06
1.6666666667,2.2222222222,-1.407972141620e-06
1.7361111111,2.2222222222,-1.700873761540e-06
1.8055555556,2.2222222222,-2.020804380390e-06
1.8750000000,2.2222222222,-2.361190423920e-06
1.9444444444,2.2222222222,-2.722097845090e-06
2.0138888889,2.2222222222,-3.116933064200e-06
2.0833333333,2.2222222222,-3.575548777760e-06
2.1527777778,2.2222222222,-4.140623112460e-06
2.2222222222,2.2222222222,-4.857845953340e-06
2.2916666667,2.2222222222,-5.764533902800e-06
2.3611111111,2.2222222222,-6.882337640400e-06
2.4305555556,2.2222222222,-8.216642578800e-06
2.5000000000,2.2222222222,-9.760825093900e-06
2.5694444444,2.2222222222,-1.150176917180e-05
2.6388888889,2.2222222222,-1.342556290070e-05
2.7083333333,2.2222222222,-1.552628070150e-05
2.7777777778,2.2222222222,-1.782075550260e-05
2.8472222222,2.2222222222,-2.036552496330e-05
2.9166666667,2.2222222222,-2.326379988770e-05
2.9861111111,2.2222222222,-2.665079018580e-05
3.0555555556,2.2222222222,-3.065928485440e-05
3.1250000000,2.2222222222,-3.538351891600e-05
3.1944444444,2.2222222222,-4.086127183570e-05
3.2638888889,2.2222222222,-4.707850730670e-05
3.3333333333,2.2222222222,-5.398431193940e-05
3.4027777778,2.2222222222,-6.150409308340e-05
3.4722222222,2.2222222222,-6.955233364540e-05
3.5416666667,2.2222222222,-7.805246079050e-05
3.6111111111,2.2222222222,-8.696117617200e-05
3.6805555556,2.2222222222,-9.628241602900e-05
3.7500000000,2.2222222222,-1.060600964190e-04
3.8194444444,2.2222222222,-1.163551213400e-04
3.8888888889,2.2222222222,-1.272204992330e-04
3.9583333333,2.2222222222,-1.386807696850e-04
4.0277777778,2.2222222222,-1.507127474390e-04
4.0972222222,2.2222222222,-1.632282281220e-04
4.1666666667,2.2222222222,-1.760685977180e-04
4.2361111111,2.2222222222,-1.890190065320e-04
4.3055555556,2.2222222222,-2.018353460610e-04
4.3750000000,2.2222222222,-2.142685430280e-04
4.4444444444,2.2222222222,-2.260782384920e-04
4.5138888889,2.2222222222,-2.370403945920e-04
4.5833333333,2.2222222222,-2.469547609780e-04
4.6527777778,2.2222222222,-2.556502204450e-04
4.7222222222,2.2222222222,-2.629832839070e-04
4.7916666667,2.2222222222,-2.688319070180e-04
4.8611111111,2.2222222222,-2.730924504270e-04
4.9305555556,2.2222222222,-2.756835709830e-04
5.0000000000,2.2222222222,-2.765532240760e-04
5.0694444444,2.2222222222,-2.756835677890e-04
5.1388888889,2.2222222222,-2.730924445840e-04
5.2083333333,2.2222222222,-2.688318994500e-04
5.2777777778,2.2222222222,-2.629832756830e-04
5.3472222222,2.2222222222,-2.556502125470e-04
5.4166666667,2.2222222222,-2.469547540490e-04
5.4861111111,2.2222222222,-2.370403888750e-04
5.5555555556,2.2222222222,-2.260782338920e-04
5.6250000000,2.2222222222,-2.142685392290e-04
5.6944444444,2.2222222222,-2.018353427120e-04
5.7638888889,2.2222222222,-1.890190033710e-04
5.8333333333,2.2222222222,-1.760685946580e-04
5.9027777778,2.2222222222,-1.632282251810e-04
5.9722222222,2.2222222222,-1.507127447250e-04
6.0416666667,2.2222222222,-1.386807672830e-04
6.1111111111,2.2222222222,-1.272204971390e-04
6.1805555556,2.2222222222,-1.163551194490e-04
6.2500000000,2.2222222222,-1.060600945870e-04
6.3194444444,2.2222222222,-9.628241413900e-05
6.3888888889,2.2222222222,-8.696117417300e-05
6.4583333333,2.2222222222,-7.805245870260e-05
6.5277777778,2.2222222222,-6.955233157520e-05
6.5972222222,2.2222222222,-6.150409114600e-05
6.6666666667,2.2222222222,-5.398431020960e-05
6.7361111111,2.2222222222,-4.707850578720e-05
6.8055555556,2.2222222222,-4.086127046460e-05
6.8750000000,2.2222222222,-3.538351760020e-05
6.9444444444,2.2222222222,-3.065928351830e-05
7.0138888889,2.2222222222,-2.665078880870e-05
7.0833333333,2.2222222222,-2.326379850970e-05
7.1527777778,2.2222222222,-2.036552366490e-05
7.2222222222,2.2222222222,-1.782075436610e-05
7.2916666667,2.2222222222,-1.552627977240e-05
7.3611111111,2.2222222222,-1.342556217090e-05
7.4305555556,2.2222222222,-1.150176858240e-05
7.5000000000,2.2222222222,-9.760824567700e-06
7.5694444444,2.2222222222,-8.216642052900e-06
7.6388888889,2.2222222222,-6.882337097500e-06
7.7083333333,2.2222222222,-5.764533372600e-06
7.7777777778,2.2222222222,-4.857845494160e-06
7.8472222222,2.2222222222,-4.140622778850e-06
7.9166666667,2.2222222222,-3.575548590950e-06
7.9861111111,2.2222222222,-3.116933001030e-06
8.0555555556,2.2222222222,-2.722097849320e-06
8.1250000000,2.2222222222,-2.361190434260e-06
8.1944444444,2.2222222222,-2.020804359040e-06
8.2638888889,2.2222222222,-1.700873710290e-06
8.3333333333,2.2222222222,-1.407972096400e-06
8.4027777778,2.2222222222,-1.149087202670e-06
8.4722222222,2.2222222222,-9.284990173900e-07
8.5416666667,2.2222222222,-7.479724832500e-07
8.6111111111,2.2222222222,-6.081947097180e-07
8.6805555556,2.2222222222,-5.085830453900e-07
8.7500000000,2.2222222222,-4.445685149560e-07
8.8194444444,2.2222222222,-4.051224347180e-07
8.8888888889,2.2222222222,-3.746213737820e-07
8.9583333333,2.2222222222,-3.395260911340e-07
9.0277777778,2.2222222222,-2.949653913040e-07
9.0972222222,2.2222222222,-2.454569656230e-07
9.1666666667,2.2222222222,-1.993070414180e-07
9.2361111111,2.2222222222,-1.620312975060e-07
9.3055555556,2.2222222222,-1.341234113350e-07
9.3750000000,2.2222222222,-1.133293965560e-07
9.4444444444,2.2222222222,-9.755716602000e-08
9.5138888889,2.2222222222,-8.555109068890e-08
9.5833333333,2.2222222222,-7.598894417700e-08
9.6527777778,2.2222222222,-6.713148566530e-08
9.7222222222,2.2222222222,-5.766620320871e-08
9.7916666667,2.2222222222,-4.764022983059e-08
9.8611111111,2.2222222222,-3.843850008916e-08
9.9305555556,2.2222222222,-3.193639540947e-08
0.0000000000,2.2916666667,-2.130781106850e-08
0.0694444444,2.2916666667,-2.336420744670e-08
0.1388888889,2.2916666667,-2.937639109350e-08
0.2083333333,2.2916666667,-3.860615084860e-08
0.2777777778,2.2916666667,-4.959849983925e-08
0.3472222222,2.2916666667,-6.104779575859e-08
0.4166666667,2.2916666667,-7.304202121674e-08
0.4861111111,2.2916666667,-8.704126483620e-08
0.5555555556,2.2916666667,-1.043483891330e-07
0.6250000000,2.2916666667,-1.251399414410e-07
0.6944444444,2.2916666667,-1.497857337780e-07
0.7638888889,2.2916666667,-1.807581453080e-07
0.8333333333,2.2916666667,-2.214228944650e-07
0.9027777778,2.2916666667,-2.713418285590e-07
0.9722222222,2.2916666667,-3.233148981760e-07
1.0416666667,2.2916666667,-3.675847068890e-07
1.1111111111,2.2916666667,-4.012957588610e-07
1.1805555556,2.2916666667,-4.343512724900e-07
1.2500000000,2.2916666667,-4.852832869370e-07
1.3194444444,2.2916666667,-5.708164746970e-07
1.3888888889,2.2916666667,-6.989502944400e-07
1.4583333333,2.2916666667,-8.704863739800e-07
1.5277777778,2.2916666667,-1.084252332050e-06
1.5972222222,2.2916666667,-1.338504643880e-06
1.6666666667,2.2916666667,-1.627709233130e-06
1.7361111111,2.2916666667,-1.941108269330e-06
1.8055555556,2.2916666667,-2.268422742250e-06
1.8750000000,2.2916666667,-2.610403254520e-06
1.9444444444,2.2916666667,-2.986540529160e-06
2.0138888889,2.2916666667,-3.434254625190e-06
2.0833333333,2.2916666667,-4.000245561850e-06
2.1527777778,2.2916666667,-4.729190371850e-06
2.2222222222,2.2916666667,-5.654876808500e-06
2.2916666667,2.2916666667,-6.796013373100e-06
2.3611111111,2.2916666667,-8.156407491100e-06
2.4305555556,2.2916666667,-9.728342795100e-06
2.5000000000,2.2916666667,-1.149836523950e-05
2.5694444444,2.2916666667,-1.345538935650e-05
2.6388888889,2.2916666667,-1.560147034690e-05
2.7083333333,2.2916666667,-1.796499496330e-05
2.7777777778,2.2916666667,-2.061327696190e-05
2.8472222222,2.2916666667,-2.365712129180e-05
2.9166666667,2.2916666667,-2.723843285940e-05
2.9861111111,2.2916666667,-3.149916271140e-05
3.0555555556,2.2916666667,-3.654420241430e-05
3.1250000000,2.2916666667,-4.241968674420e-05
3.1944444444,2.2916666667,-4.911925605570e-05
3.2638888889,2.2916666667,-5.660901405080e-05
3.3333333333,2.2916666667,-6.484870667000e-05
3.4027777778,2.2916666667,-7.379677928300e-05
3.4722222222,2.2916666667,-8.340871315000e-05
3.5416666667,2.2916666667,-9.364530033200e-05
3.6111111111,2.2916666667,-1.044920252980e-04
3.6805555556,2.2916666667,-1.159728756870e-04
3.7500000000,2.2916666667,-1.281442744900e-04
3.8194444444,2.2916666667,-1.410729880670e-04
3.8888888889,2.2916666667,-1.548119625570e-04
3.9583333333,2.2916666667,-1.693799503150e-04
4.0277777778,2.2916666667,-1.847402863960e-04
4.0972222222,2.2916666667,-2.007782652330e-04
4.1666666667,2.2916666667,-2.172887830870e-04
4.2361111111,2.2916666667,-2.339868088180e-04
4.3055555556,2.2916666667,-2.505390557660e-04
4.3750000000,2.2916666667,-2.666024497020e-04
4.4444444444,2.2916666667,-2.818561976490e-04
4.5138888889,2.2916666667,-2.960223955740e-04
4.5833333333,2.2916666667,-3.088728352670e-04
4.6527777778,2.2916666667,-3.202189176610e-04
4.7222222222,2.2916666667,-3.298878135450e-04
4.7916666667,2.2916666667,-3.376999789350e-04
4.8611111111,2.2916666667,-3.434664039190e-04
4.9305555556,2.2916666667,-3.470112831470e-04
5.0000000000,2.2916666667,-3.482082578750e-04
5.0694444444,2.2916666667,-3.470112830490e-04
5.1388888889,2.2916666667,-3.434664037390e-04
5.2083333333,2.2916666667,-3.376999786940e-04
5.2777777778,2.2916666667,-3.298878132660e-04
5.3472222222,2.2916666667,-3.202189173250e-04
5.4166666667,2.2916666667,-3.088728348590e-04
5.4861111111,2.2916666667,-2.960223950770e-04
5.5555555556,2.2916666667,-2.818561970030e-04
5.6250000000,2.2916666667,-2.666024488640e-04
5.6944444444,2.2916666667,-2.505390546950e-04
5.7638888889,2.2916666667,-2.339868075190e-04
5.8333333333,2.2916666667,-2.172887815580e-04
5.9027777778,2.2916666667,-2.007782635080e-04
5.9722222222,2.2916666667,-1.847402845190e-04
6.0416666667,2.2916666667,-1.693799483280e-04
6.1111111111,2.2916666667,-1.548119604930e-04
6.1805555556,2.2916666667,-1.410729859530e-04
6.2500000000,2.2916666667,-1.281442723480e-04
6.3194444444,2.2916666667,-1.159728735460e-04
6.3888888889,2.2916666667,-1.044920231620e-04
6.4583333333,2.2916666667,-9.364529822500e-05
6.5277777778,2.2916666667,-8.340871109900e-05
6.5972222222,2.2916666667,-7.379677730800e-05
6.6666666667,2.2916666667,-6.484870478870e-05
6.7361111111,2.2916666667,-5.660901226670e-05
6.8055555556,2.2916666667,-4.911925436570e-05
6.8750000000,2.2916666667,-4.241968513840e-05
6.9444444444,2.2916666667,-3.654420088510e-05
7.0138888889,2.2916666667,-3.149916125690e-05
7.0833333333,2.2916666667,-2.723843148260e-05
7.1527777778,2.2916666667,-2.365712000520e-05
7.2222222222,2.2916666667,-2.061327577690e-05
7.2916666667,2.2916666667,-1.796499389100e-05
7.3611111111,2.2916666667,-1.560146939340e-05
7.4305555556,2.2916666667,-1.345538852210e-05
7.5000000000,2.2916666667,-1.149836451690e-05
7.5694444444,2.2916666667,-9.728342171300e-06
7.6388888889,2.2916666667,-8.156406951700e-06
7.7083333333,2.2916666667,-6.796012905900e-06
7.7777777778,2.2916666667,-5.654876406400e-06
7.8472222222,2.2916666667,-4.729190032590e-06
7.9166666667,2.2916666667,-4.000245285610e-06
7.9861111111,2.2916666667,-3.434254411190e-06
8.0555555556,2.2916666667,-2.986540373920e-06
8.1250000000,2.2916666667,-2.610403152590e-06
8.1944444444,2.2916666667,-2.268422688360e-06
8.2638888889,2.2916666667,-1.941108259400e-06
8.3333333333,2.2916666667,-1.627709263800e-06
8.4027777778,2.2916666667,-1.338504711280e-06
8.4722222222,2.2916666667,-1.084252430720e-06
8.5416666667,2.2916666667,-8.704864970800e-07
8.6111111111,2.2916666667,-6.989504351200e-07
8.6805555556,2.2916666667,-5.708166267980e-07
8.7500000000,2.2916666667,-4.852834454430e-07
8.8194444444,2.2916666667,-4.343514335420e-07
8.8888888889,2.2916666667,-4.012959202970e-07
8.9583333333,2.2916666667,-3.675848680800e-07
9.0277777778,2.2916666667,-3.233150593730e-07
9.0972222222,2.2916666667,-2.713419893840e-07
9.1666666667,2.2916666667,-2.214230531050e-07
9.2361111111,2.2916666667,-1.807582981480e-07
