case,z_A,potential_eV
k16-plus005,19.783968760766193,4.261986500087289
k16-plus005,19.856437510716464,4.262001126207395
k16-plus005,19.928906261195916,4.261985629322929
k16-plus005,20.001375011146184,4.262002513988094
k16-plus005,20.073843761096455,4.261985452448918
k16-plus005,20.146312511046727,4.262003099032898
k16-plus005,20.218781260996998,4.261986010282336
k16-plus005,20.29125001094727,4.262002894947502
k16-plus005,20.363718761426718,4.2619872620061034
k16-plus005,20.43618751137699,4.262001956154676
k16-plus005,20.50865626132726,4.261989153197447
k16-plus005,20.58112501127753,4.262000418711353
k16-plus005,20.653593761227803,4.2619915069823575
k16-plus005,20.726062511178075,4.2619984594915445
k16-plus005,20.798531261657523,4.2619941600925175
k16-plus005,20.871000011607794,4.261996268974951
k16-plus005,20.943468761558062,4.261996894836835
k16-plus005,21.015937511508337,4.261994064852665
k16-plus005,21.08840626145861,4.261999507129914
k16-plus005,21.160875011408876,4.2619920512100835
k16-plus005,21.233343761888328,4.2620017792806655
k16-plus005,21.305812511838596,4.261990418526907
k16-plus005,21.378281261788867,4.262003561626465
k16-plus005,21.450750011739142,4.261989330071459
k16-plus005,21.52321876168941,4.262004704504687
k16-plus005,21.59568751163968,4.261988894689278
k16-plus005,21.66815626211913,4.262005139886868
k16-plus005,21.7406250120694,4.261989139591755
k16-plus005,21.813093762019676,4.262004854167311
k16-plus005,21.885562511969944,4.261990064778887
k16-plus005,21.958031261920215,4.2620038881631
k16-plus005,22.030500011870487,4.2619915886165165
k16-plus005,22.102968762349935,4.262002350719777
k16-plus005,22.175437512300206,4.261993602259099
k16-plus005,22.247906262250478,4.262000377894274
k16-plus005,22.32037501220075,4.2619959152269296
k16-plus005,22.39284376215102,4.261998146560602
k16-plus005,22.46531251210129,4.261998350645999
k16-plus005,22.53778126258074,4.261995874409851
k16-plus005,22.610250012531008,4.26200070443091
k16-plus005,22.682718762481283,4.261993765527417
k16-plus005,22.755187512431554,4.262002786101958
k16-plus005,22.827656262381822,4.261991983181617
k16-plus005,22.900125012332094,4.262004405179439
k16-plus005,22.97259376281154,4.261990704246464
k16-plus005,23.045062512761817,4.262005439212116
k16-plus005,23.117531262712088,4.2619900375675
k16-zero,0.0,4.280507059371261
k16-zero,0.07246874995027121,4.280489371970201
k16-zero,0.14493749990054242,4.28050666480616
k16-zero,0.21740625037999084,4.280490120283322
k16-zero,0.2898750003302621,4.280505521927937
k16-zero,0.3623437502805333,4.280491562486794
k16-zero,0.4348125002308045,4.280503712370753
k16-zero,0.5072812501810757,4.280493548917989
k16-zero,0.5797500001313469,4.280501385797228
k16-zero,0.6522187506107954,4.280495929914286
k16-zero,0.7246875005610666,4.280498759898455
k16-zero,0.7971562505113378,4.280498487784593
k16-zero,0.869625000461609,4.28049603875983
k16-zero,0.9420937504118803,4.2805009912321275
k16-zero,1.0145625008913286,4.280493440072444
k16-zero,1.0870312508416,4.2805032225658
k16-zero,1.1595000007918712,4.280491195133079
k16-zero,1.2319687507421422,4.280504964094519
k16-zero,1.3044375006924134,4.280489494421438
k16-zero,1.376906251171862,4.280506079761356
k16-zero,1.4493750011221331,4.280488460388761
k16-zero,1.5218437510724045,4.280506433509377
k16-zero,1.5943125010226755,4.280488188274899
k16-zero,1.6667812509729467,4.280505970915811
k16-zero,1.739250000923218,4.2804886916855445
k16-zero,1.8117187514026665,4.280504732797737
k16-zero,1.8841875013529374,4.280489916197926
k16-zero,1.9566562513032089,4.280502773577926
k16-zero,2.02912500125348,4.280491752966498
k16-zero,2.1015937512037515,4.280500256524699
k16-zero,2.1740625016832,4.280494025117249
k16-zero,2.246531251633471,4.280497372117757
k16-zero,2.3190000015837424,4.28049651495909
k16-zero,2.3914687515340134,4.280494338048191
k16-zero,2.4639375014842844,4.280499018406625
k16-zero,2.536406251963733,4.280491385612783
k16-zero,2.6088750019140043,4.280501249740297
k16-zero,2.6813437518642758,4.28048875971401
k16-zero,2.7538125018145463,4.280503032086096
k16-zero,2.8262812517648177,4.2804866644372686
k16-zero,2.8987500017150887,4.280504134147239
k16-zero,2.9712187521945377,4.280485263050878
k16-zero,3.043687502144809,4.280504447078181
k16-zero,3.1161562520950796,4.280484650794687
k16-zero,3.188625002045351,4.280503862033377
k16-zero,3.261093751995622,4.280484868485777
k16-zero,3.333562502475071,4.280502406224213
k16-zero,3.4060312524253415,4.280485861701375
k16-zero,3.478500002375613,4.280500106862075
k16-zero,3.5509687523258844,4.280487521595935
k16-zero,3.6234375022761554,4.2804971272152805
k16-zero,3.695906252755604,4.280489657689756
k16-zero,3.768375002705875,4.280493616946456
k16-zero,3.8408437526561463,4.28049202508036
k16-zero,3.9133125026064177,4.280489793746687
k16-zero,3.9857812525566887,4.280494338048191
k16-zero,4.05825000250696,4.280485902518454
k16-zero,4.130718752986408,4.28049625645092
k16-zero,4.20318750293668,4.280482120135766
k16-zero,4.275656252886951,4.280497467357609
k16-zero,4.3481250028372225,4.2804786098669405
k16-zero,4.420593752787493,4.280497630625926
k16-zero,4.493062503266942,4.280475439740443
k16-zero,4.565531253217213,4.280496392507851
k16-zero,4.638000003167485,4.280472541727807
k16-zero,4.710468753117756,4.280493399255365
k16-zero,4.782937503068027,4.280469412418389
k16-zero,4.855406253547475,4.28048731751054
k16-zero,4.927875003497746,4.280464963356739
k16-zero,5.000343753448018,4.2804783105416915
k16-zero,5.072812503398288,4.28045922175424
k16-zero,5.14528125334856,4.28046588854387
k16-zero,5.217750003298831,4.280451003915594
k16-zero,5.29021875377828,4.280449017484398
k16-zero,5.3626875037285515,4.280438527495
k16-zero,5.435156253678821,4.280426091891486
k16-zero,5.507625003629093,4.280419234622151
k16-zero,5.580093753579364,4.280394676346065
k16-zero,5.652562504058813,4.280389356520053
k16-zero,5.725031254009084,4.28035082519713
k16-zero,5.797500003959355,4.280343328460218
k16-zero,5.869968753909626,4.280288415882774
k16-zero,5.942437503859898,4.280272905392614
k16-zero,6.014906254339347,4.280197978840586
k16-zero,6.087375004289618,4.280165787770657
k16-zero,6.159843754239888,4.280064751893525
k16-zero,6.232312504190159,4.280003322189075
k16-zero,6.304781254140431,4.279869170054882
k16-zero,6.377250004090702,4.279765848421306
k16-zero,6.449718754570151,4.2795797633564625
k16-zero,6.522187504520422,4.279402440357991
k16-zero,6.594656254470693,4.279135700744315
k16-zero,6.6671250044209645,4.278844647757028
k16-zero,6.739593754371236,4.278453035091868
k16-zero,6.812062504850683,4.277988781631126
k16-zero,6.8845312548009545,4.2774023082290595
k16-zero,6.957000004751226,4.27667432201282
k16-zero,7.029468754701497,4.275782632096925
k16-zero,7.101937504651769,4.274651672461769
k16-zero,7.174406255131217,4.273282014546464
k16-zero,7.246875005081488,4.271532785004413
k16-zero,7.31934375503176,4.269414813967343
k16-zero,7.391812504982031,4.266711253898259
k16-zero,7.4642812549323025,4.26342088028478
k16-zero,7.536750004882573,4.259236326913565
k16-zero,7.609218755362021,4.254108613289371
k16-zero,7.681687505312293,4.247615704417216
k16-zero,7.754156255262564,4.239604617883624
k16-zero,7.826625005212835,4.229496295389283
k16-zero,7.899093755163106,4.216948771443236
k16-zero,7.971562505642555,4.201153296434869
k16-zero,8.044031255592826,4.181450688138065
k16-zero,8.116500005543097,4.156676244798722
k16-zero,8.188968755493368,4.125650815416645
k16-zero,8.26143750544364,4.086640177529295
k16-zero,8.333906255923088,4.037635586603997
k16-zero,8.40637500587336,3.975985265839689
k16-zero,8.47884375582363,3.8983698614965436
k16-zero,8.551312505773902,3.80065551501592
k16-zero,8.623781255724174,3.6774685762647343
k16-zero,8.696250005674445,3.5223247759859646
k16-zero,8.768718756153893,3.3267074128781813
k16-zero,8.841187506104163,3.0805314982107497
k16-zero,8.913656256054436,2.770610802379657
k16-zero,8.986125006004706,2.3815886475854455
k16-zero,9.058593755954979,1.8937030230751362
k16-zero,9.131062506434427,1.2846484290062574
k16-zero,9.203531256384696,0.52691513349402
k16-zero,9.27600000633497,-0.4016501836264664
k16-zero,9.34846875628524,-1.5197102203152295
k16-zero,9.420937506235513,-2.836138378330303
k16-zero,9.493406256714959,-4.32282929575336
k16-zero,9.56587500666523,-5.9223832608314195
k16-zero,9.638343756615502,-7.557208583944449
k16-zero,9.710812506565773,-9.132774827676617
k16-zero,9.783281256516043,-10.548324963577125
k16-zero,9.855750006466316,-11.714580583072403
k16-zero,9.928218756945764,-12.564421563831752
k16-zero,10.000687506896035,-13.052996343910127
k16-zero,10.073156256846307,-13.16285781239388
k16-zero,10.145625006796577,-12.90819442145385
k16-zero,10.21809375674685,-12.334163262479853
k16-zero,10.290562507226296,-11.509807717765373
k16-zero,10.36303125717657,-10.525407466052288
k16-zero,10.435500007126839,-9.491773843684044
k16-zero,10.50796875707711,-8.529598627744301
k16-zero,10.580437507027382,-7.753122265442758
k16-zero,10.65290625750683,-7.263334306525684
k16-zero,10.725375007457103,-7.146456055561768
k16-zero,10.797843757407373,-7.465446823444989
k16-zero,10.870312507357642,-8.262539389125157
k16-zero,10.942781257307916,-9.591162030561122
k16-zero,11.015250007258185,-11.501657907584699
k16-zero,11.087718757737635,-14.00138639402889
k16-zero,11.160187507687906,-17.046330963758376
k16-zero,11.232656257638176,-20.469671043302515
k16-zero,11.30512500758845,-23.98452472910925
k16-zero,11.377593757538719,-27.23670774703643
k16-zero,11.450062508018169,-29.855764965015844
k16-zero,11.52253125796844,-31.551765430060858
k16-zero,11.59500000791871,-32.13983133769048
k16-zero,11.667468757868981,-31.551765430060858
k16-zero,11.739937507819253,-29.855764965015844
k16-zero,11.812406258298703,-27.23670774703643
k16-zero,11.884875008248972,-23.98452472910925
k16-zero,11.957343758199244,-20.469671043302515
k16-zero,12.029812508149515,-17.046330963758376
k16-zero,12.102281258099786,-14.00138639402889
k16-zero,12.174750008050058,-11.501657907584699
k16-zero,12.247218758529506,-9.591162030561122
k16-zero,12.319687508479776,-8.262539389125157
k16-zero,12.392156258430049,-7.465446823444989
k16-zero,12.464625008380319,-7.146456055561768
k16-zero,12.537093758330592,-7.263334306525684
k16-zero,12.60956250881004,-7.753122265442758
k16-zero,12.68203125876031,-8.529598627744301
k16-zero,12.754500008710583,-9.491773843684044
k16-zero,12.826968758660852,-10.525407466052288
k16-zero,12.899437508611125,-11.509807717765373
k16-zero,12.971906259090572,-12.334163262479853
k16-zero,13.044375009040843,-12.90819442145385
k16-zero,13.116843758991115,-13.16285781239388
k16-zero,13.189312508941386,-13.052996343910127
k16-zero,13.261781258891657,-12.564421563831752
k16-zero,13.334250008841929,-11.714580583072403
k16-zero,13.406718759321377,-10.548324963577125
k16-zero,13.479187509271648,-9.132774827676617
k16-zero,13.55165625922192,-7.557208583944449
k16-zero,13.62412500917219,-5.9223832608314195
k16-zero,13.696593759122463,-4.32282929575336
k16-zero,13.769062509601909,-2.836138378330303
k16-zero,13.841531259552182,-1.5197102203152295
k16-zero,13.914000009502452,-0.4016501836264664
k16-zero,13.986468759452723,0.52691513349402
k16-zero,14.058937509402995,1.2846484290062574
k16-zero,14.131406259882443,1.8937030230751362
k16-zero,14.203875009832716,2.3815886475854455
k16-zero,14.276343759782986,2.770610802379657
k16-zero,14.348812509733257,3.0805314982107497
k16-zero,14.421281259683528,3.3267074128781813
k16-zero,14.4937500096338,3.5223247759859646
k16-zero,14.566218760113248,3.6774685762647343
k16-zero,14.63868751006352,3.80065551501592
k16-zero,14.711156260013789,3.8983698614965436
k16-zero,14.783625009964062,3.975985265839689
k16-zero,14.856093759914332,4.037635586603997
k16-zero,14.928562510393782,4.086640177529295
k16-zero,15.001031260344053,4.125650815416645
k16-zero,15.073500010294323,4.156676244798722
k16-zero,15.145968760244596,4.181450688138065
k16-zero,15.218437510194866,4.201153296434869
k16-zero,15.290906260674316,4.216948771443236
k16-zero,15.363375010624585,4.229496295389283
k16-zero,15.435843760574857,4.239604617883624
k16-zero,15.508312510525128,4.247615704417216
k16-zero,15.5807812604754,4.254108613289371
k16-zero,15.65325001042567,4.259236326913565
k16-zero,15.725718760905119,4.26342088028478
k16-zero,15.79818751085539,4.266711253898259
k16-zero,15.870656260805662,4.269414813967343
k16-zero,15.943125010755933,4.271532785004413
k16-zero,16.015593760706206,4.273282014546464
k16-zero,16.08806251118565,4.274651672461769
k16-zero,16.160531261135922,4.275782632096925
k16-zero,16.233000011086194,4.27667432201282
k16-zero,16.305468761036465,4.2774023082290595
k16-zero,16.377937510986737,4.277988781631126
k16-zero,16.450406261466185,4.278453035091868
k16-zero,16.522875011416456,4.278844647757028
k16-zero,16.595343761366728,4.279135700744315
k16-zero,16.667812511317,4.279402440357991
k16-zero,16.74028126126727,4.2795797633564625
k16-zero,16.812750011217542,4.279765848421306
k16-zero,16.88521876169699,4.279869170054882
k16-zero,16.95768751164726,4.280003322189075
k16-zero,17.030156261597533,4.280064751893525
k16-zero,17.102625011547804,4.280165787770657
k16-zero,17.175093761498072,4.280197978840586
k16-zero,17.247562511977524,4.280272905392614
k16-zero,17.32003126192779,4.280288415882774
k16-zero,17.392500011878067,4.280343328460218
k16-zero,17.464968761828338,4.28035082519713
k16-zero,17.537437511778606,4.280389356520053
k16-zero,17.609906262258058,4.280394676346065
k16-zero,17.682375012208325,4.280419234622151
k16-zero,17.7548437621586,4.280426091891486
k16-zero,17.827312512108872,4.280438527495
k16-zero,17.89978126205914,4.280449017484398
k16-zero,17.97225001200941,4.280451003915594
k16-zero,18.04471876248886,4.28046588854387
k16-zero,18.11718751243913,4.28045922175424
k16-zero,18.189656262389406,4.2804783105416915
k16-zero,18.262125012339673,4.280464963356739
k16-zero,18.334593762289945,4.28048731751054
k16-zero,18.407062512769393,4.280469412418389
k16-zero,18.479531262719664,4.280493399255365
k16-zero,18.55200001266994,4.280472541727807
k16-zero,18.624468762620207,4.280496392507851
k16-zero,18.69693751257048,4.280475439740443
k16-zero,18.769406263049927,4.280497630625926
k16-zero,18.841875013000198,4.2804786098669405
k16-zero,18.91434376295047,4.280497467357609
k16-zero,18.98681251290074,4.280482120135766
k16-zero,19.059281262851012,4.28049625645092
k16-zero,19.131750012801284,4.280485902518454
k16-zero,19.204218763280732,4.280494338048191
k16-zero,19.276687513231003,4.280489793746687
k16-zero,19.349156263181275,4.28049202508036
k16-zero,19.421625013131546,4.280493616946456
k16-zero,19.494093763081818,4.280489657689756
k16-zero,19.566562513561266,4.2804971272152805
k16-zero,19.639031263511537,4.280487521595935
k16-zero,19.711500013461805,4.280500106862075
k16-zero,19.78396876341208,4.280485861701375
