case,point,kind,offsetx_invA,offsety_invA,k1,k2,k3,valence_eV,conduction_eV,conduction_vac_eV
k16-zero,41,K-local,0.02,0.02,0.343464271050555,0.33704151390199505,0.0,-1.6699121022918524,0.028777204343076814,-4.251715248041083
k16-zero,42,K-local,0.02,0.03,0.343464271050555,0.3414283386156313,0.0,-1.6730426339804898,0.03279329901210918,-4.24769915337205
k16-zero,43,K-local,0.03,-0.03,0.3485297399091658,0.3125746559045083,0.0,-1.6763007206921492,0.036873071759968734,-4.243619380624191
k16-zero,44,K-local,0.03,-0.02,0.3485297399091658,0.31696148061814455,0.0,-1.673292149556771,0.032947503113263714,-4.247544949270895
k16-zero,45,K-local,0.03,-0.01,0.3485297399091658,0.3213483053317808,0.0,-1.6714722301869487,0.030581759830276167,-4.249910692553883
k16-zero,46,K-local,0.03,0,0.3485297399091658,0.3257351300454171,0.0,-1.6708637152999415,0.029793073673948758,-4.250699378710211
k16-zero,47,K-local,0.03,0.01,0.3485297399091658,0.33012195475905337,0.0,-1.6714722274717335,0.030581758854384945,-4.249910693529774
k16-zero,48,K-local,0.03,0.02,0.3485297399091658,0.33450877947268964,0.0,-1.673292150619129,0.032947504278770134,-4.247544948105389
k16-zero,49,K-local,0.03,0.03,0.3485297399091658,0.3388956041863259,0.0,-1.6763007221838995,0.03687306953682771,-4.243619382847331
k16-zero,50,Gamma,0,0,0.0,0.0,0.0,-1.6623100593533002,1.1098975425812319,-3.1705949098029276
k16-zero,51,M,0,0,0.5,0.0,0.0,-2.283986747722825,0.5910213072019551,-3.689471145182204
k16-zero,52,K-prime,0,0,-0.3333333333333333,-0.3333333333333333,-0.0,-1.6646336838502527,0.022162194326418087,-4.258330258057741
k16-zero,53,Gamma-K1,0.25,0,0.08333333333333333,0.08333333333333333,0.0,-1.8554462967469738,0.7390143876058678,-3.5414780647782913
k16-zero,54,Gamma-K1,0.3,0,0.09999999999999999,0.09999999999999999,0.0,-1.9665549157857827,0.6022656238088082,-3.678226828575351
k16-zero,55,Gamma-K1,0.35,0,0.11666666666666665,0.11666666666666665,0.0,-2.1003776741423708,0.4860333267497795,-3.7944591256343796
k16-zero,56,Gamma-K1,0.4,0,0.13333333333333333,0.13333333333333333,0.0,-2.2406966124177057,0.3883126318312057,-3.8921798205529536
k16-zero,57,Gamma-K1,0.44999999999999996,0,0.14999999999999997,0.14999999999999997,0.0,-2.3614540409796194,0.3146889252891634,-3.965803527094996
k16-zero,58,Gamma-K1,0.5,0,0.16666666666666666,0.16666666666666666,0.0,-2.4350913772366845,0.27900842984231045,-4.001484022541849
k16-zero,59,Gamma-K1,0.55,0,0.18333333333333335,0.18333333333333335,0.0,-2.4514993593961085,0.29427369746151033,-3.986218754922649
k16-zero,60,Gamma-K1,0.6,0,0.19999999999999998,0.19999999999999998,0.0,-2.4225998148131884,0.3622459640290343,-3.918246488355125
k16-zero,61,Gamma-K1,0.6499999999999999,0,0.21666666666666662,0.21666666666666662,0.0,-2.3622698231637074,0.4619551219718594,-3.8185373304123
k16-zero,62,Gamma-K1,0.7,0,0.2333333333333333,0.2333333333333333,0.0,-2.2759098063106404,0.5347747783275419,-3.745717674056617
k16-zero,63,Gamma-K1,0.75,0,0.25,0.25,0.0,-2.1656733809612367,0.5189968879078816,-3.7614955644762778
k16-zero,64,Gamma-K1,0.7999999999999999,0,0.2666666666666666,0.2666666666666666,0.0,-2.037156381638146,0.4252601568595334,-3.8552322955246257
k16-zero,65,Gamma-K1,0.85,0,0.2833333333333333,0.2833333333333333,0.0,-1.9024655974407565,0.29272833439748597,-3.987764117986673
k16-zero,66,Gamma-K1,0.8999999999999999,0,0.29999999999999993,0.29999999999999993,0.0,-1.7805444640795816,0.15838428705131277,-4.122108165332847
k16-zero,67,Gamma-K1,0.95,0,0.31666666666666665,0.31666666666666665,0.0,-1.694822795663154,0.058568169880408506,-4.221924282503751
k16-zero,68,Gamma-K2,0.25,0,-0.16666666666666666,0.08333333333333333,0.0,-1.855446297608438,0.7390143916830914,-3.541478060701068
k16-zero,69,Gamma-K2,0.3,0,-0.19999999999999998,0.09999999999999999,0.0,-1.9665549123763775,0.602265627162681,-3.6782268252214783
k16-zero,70,Gamma-K2,0.35,0,-0.2333333333333333,0.11666666666666665,0.0,-2.1003776864602597,0.4860333481122331,-3.794459104271926
k16-zero,71,Gamma-K2,0.4,0,-0.26666666666666666,0.13333333333333333,0.0,-2.2406966117224547,0.3883126346018212,-3.892179817782338
k16-zero,72,Gamma-K2,0.44999999999999996,0,-0.29999999999999993,0.14999999999999997,0.0,-2.3614540465070006,0.31468891683431605,-3.9658035355498433
k16-zero,73,Gamma-K2,0.5,0,-0.3333333333333333,0.16666666666666666,0.0,-2.435091383483107,0.27900842921265423,-4.001484023171505
k16-zero,74,Gamma-K2,0.55,0,-0.3666666666666667,0.18333333333333335,0.0,-2.451499350557796,0.2942736897214514,-3.9862187626627077
k16-zero,75,Gamma-K2,0.6,0,-0.39999999999999997,0.19999999999999998,0.0,-2.4225998147582275,0.3622459614664624,-3.9182464909176966
k16-zero,76,Gamma-K2,0.6499999999999999,0,-0.43333333333333324,0.21666666666666662,0.0,-2.3622698247626874,0.46195512543931905,-3.81853732694484
k16-zero,77,Gamma-K2,0.7,0,-0.4666666666666666,0.2333333333333333,0.0,-2.275909806548705,0.5347747745956508,-3.7457176777885084
k16-zero,78,Gamma-K2,0.75,0,-0.5,0.25,0.0,-2.165673378727326,0.5189968856737573,-3.7614955667104018
k16-zero,79,Gamma-K2,0.7999999999999999,0,-0.5333333333333332,0.2666666666666666,0.0,-2.037156382376938,0.4252601618740291,-3.85523229051013
k16-zero,80,Gamma-K2,0.85,0,-0.5666666666666667,0.2833333333333333,0.0,-1.9024655965684236,0.29272833418866795,-3.987764118195491
k16-zero,81,Gamma-K2,0.8999999999999999,0,-0.5999999999999999,0.29999999999999993,0.0,-1.7805444634916872,0.1583842868053523,-4.1221081655788065
k16-zero,82,Gamma-K2,0.95,0,-0.6333333333333333,0.31666666666666665,0.0,-1.694822795806803,0.05856817368459519,-4.221924278699564
k16-zero,83,Gamma-K3,0.25,0,0.08333333333333333,-0.16666666666666666,0.0,-1.8554462975025707,0.7390143881441205,-3.5414780642400387
k16-zero,84,Gamma-K3,0.3,0,0.09999999999999999,-0.19999999999999998,0.0,-1.9665549117730272,0.6022656403693234,-3.678226812014836
k16-zero,85,Gamma-K3,0.35,0,0.11666666666666665,-0.2333333333333333,0.0,-2.100377679928278,0.4860333404948237,-3.7944591118893354
k16-zero,86,Gamma-K3,0.4,0,0.13333333333333333,-0.26666666666666666,0.0,-2.240696609352798,0.38831263760651713,-3.8921798147776423
k16-zero,87,Gamma-K3,0.44999999999999996,0,0.14999999999999997,-0.29999999999999993,0.0,-2.36145403772045,0.3146889179548553,-3.9658035344293037
k16-zero,88,Gamma-K3,0.5,0,0.16666666666666666,-0.3333333333333333,0.0,-2.4350913871400253,0.27900842900517475,-4.001484023378985
k16-zero,89,Gamma-K3,0.55,0,0.18333333333333335,-0.3666666666666667,0.0,-2.4514993489647146,0.29427369323424296,-3.9862187591499163
k16-zero,90,Gamma-K3,0.6,0,0.19999999999999998,-0.39999999999999997,0.0,-2.422599814950162,0.36224596135423587,-3.9182464910299233
k16-zero,91,Gamma-K3,0.6499999999999999,0,0.21666666666666662,-0.43333333333333324,0.0,-2.3622698287756454,0.4619551190802355,-3.8185373333039236
k16-zero,92,Gamma-K3,0.7,0,0.2333333333333333,-0.4666666666666666,0.0,-2.2759098083100753,0.5347747840196023,-3.745717668364557
k16-zero,93,Gamma-K3,0.75,0,0.25,-0.5,0.0,-2.16567338041168,0.5189968868578149,-3.7614955655263445
k16-zero,94,Gamma-K3,0.7999999999999999,0,0.2666666666666666,-0.5333333333333332,0.0,-2.0371563806494044,0.4252601572971189,-3.85523229508704
k16-zero,95,Gamma-K3,0.85,0,0.2833333333333333,-0.5666666666666667,0.0,-1.9024655968490374,0.29272833415976235,-3.987764118224397
k16-zero,96,Gamma-K3,0.8999999999999999,0,0.29999999999999993,-0.5999999999999999,0.0,-1.7805444632968357,0.15838428721683118,-4.122108165167328
k16-zero,97,Gamma-K3,0.95,0,0.31666666666666665,-0.6333333333333333,0.0,-1.694822798426991,0.05856817101337198,-4.221924281370788
minus005,1,K-local,-0.03,-0.03,0.31821290879038,0.3277330714639012,0.0,-1.6442691944977461,0.0953063530419043,-4.203862083899384
minus005,2,K-local,-0.03,-0.02,0.31821290879038,0.33211989617753745,0.0,-1.640771087020097,0.09112663478300219,-4.208041802158286
minus005,3,K-local,-0.03,-0.01,0.31821290879038,0.3365067208911737,0.0,-1.6386576836366424,0.08860471436293735,-4.210563722578351
minus005,4,K-local,-0.03,0,0.31821290879038,0.34089354560480994,0.0,-1.6379551019945497,0.0877612446910372,-4.211407192250251
minus005,5,K-local,-0.03,0.01,0.31821290879038,0.3452803703184462,0.0,-1.6386576832337547,0.08860471827255109,-4.2105637186687375
minus005,6,K-local,-0.03,0.02,0.31821290879038,0.3496671950320825,0.0,-1.640771087762743,0.0911266366815888,-4.2080418002597
minus005,7,K-local,-0.03,0.03,0.31821290879038,0.35405401974571876,0.0,-1.644269191062896,0.09530635262109481,-4.2038620843201935
minus005,8,K-local,-0.02,-0.03,0.3232530503046978,0.3252130007067423,0.0,-1.6411345592579791,0.09176372717095677,-4.207404709770332
minus005,9,K-local,-0.02,-0.02,0.3232530503046978,0.3295998254203786,0.0,-1.6377104583478503,0.0876146303200349,-4.211553806621254
minus005,10,K-local,-0.02,-0.01,0.3232530503046978,0.33398665013401485,0.0,-1.635645574457419,0.08510880368240183,-4.214059633258887
minus005,11,K-local,-0.02,0,0.3232530503046978,0.338373474847651,0.0,-1.6349511775005363,0.08427509015072134,-4.214893346790567
minus005,12,K-local,-0.02,0.01,0.3232530503046978,0.3427602995612873,0.0,-1.6356455738015598,0.08510880159264789,-4.21405963534864
minus005,13,K-local,-0.02,0.02,0.3232530503046978,0.34714712427492356,0.0,-1.63771045545096,0.08761463416584288,-4.2115538027754456
minus005,14,K-local,-0.02,0.03,0.3232530503046978,0.35153394898855983,0.0,-1.6411345601103862,0.09176372860688077,-4.2074047083344075
minus005,15,K-local,-0.01,-0.03,0.32829319181901556,0.32269292994958343,0.0,-1.6392534019922176,0.08979766154711724,-4.209370775394171
minus005,16,K-local,-0.01,-0.02,0.32829319181901556,0.3270797546632197,0.0,-1.6359129735980547,0.08569233252928395,-4.213476104412004
minus005,17,K-local,-0.01,-0.01,0.32829319181901556,0.331466579376856,0.0,-1.6338979621554057,0.08321467781815611,-4.215953759123132
minus005,18,K-local,-0.01,0,0.32829319181901556,0.33585340409049214,0.0,-1.6332261430945783,0.0823876443266592,-4.216780792614629
minus005,19,K-local,-0.01,0.01,0.32829319181901556,0.3402402288041284,0.0,-1.6338979630588741,0.08321468232916006,-4.215953754612128
minus005,20,K-local,-0.01,0.02,0.32829319181901556,0.3446270535177647,0.0,-1.6359129737654725,0.08569233592696061,-4.213476101014328
minus005,21,K-local,-0.01,0.03,0.32829319181901556,0.34901387823140095,0.0,-1.639253399507621,0.08979765685424486,-4.209370780087044
minus005,22,K-local,0,-0.03,0.33333333333333337,0.3201728591924245,0.0,-1.6386758913304786,0.08945276729823956,-4.209715669643049
minus005,23,K-local,0,-0.02,0.33333333333333337,0.32455968390606077,0.0,-1.6354283869726258,0.08540334772920825,-4.21376508921208
minus005,24,K-local,0,-0.01,0.33333333333333337,0.32894650861969704,0.0,-1.6334734953121217,0.08296023782050369,-4.216208199120785
minus005,25,K-local,0,0,0.33333333333333337,0.33333333333333326,0.0,-1.6328217239747467,0.08214440604415879,-4.21702403089713
minus005,26,K-local,0,0.01,0.33333333333333337,0.33772015804696953,0.0,-1.6334734947515137,0.08296023490996636,-4.216208202031322
minus005,27,K-local,0,0.02,0.33333333333333337,0.3421069827606058,0.0,-1.6354283886520131,0.08540334772192745,-4.213765089219361
minus005,28,K-local,0,0.03,0.33333333333333337,0.3464938074742421,0.0,-1.6386758919017934,0.08945276440648876,-4.2097156725347995
minus005,29,K-local,0.01,-0.03,0.3383734748476511,0.31765278843526557,0.0,-1.6394559975807155,0.09075510629527533,-4.208413330646013
minus005,30,K-local,0.01,-0.02,0.3383734748476511,0.32203961314890184,0.0,-1.6363160271743638,0.08677417336374772,-4.212394263577541
minus005,31,K-local,0.01,-0.01,0.3383734748476511,0.3264264378625381,0.0,-1.634419525124914,0.0843706690563271,-4.214797767884961
minus005,32,K-local,0.01,0,0.3383734748476511,0.3308132625761744,0.0,-1.6337876104360296,0.08356920670149917,-4.215599230239789
minus005,33,K-local,0.01,0.01,0.3383734748476511,0.33520008728981066,0.0,-1.634419524462452,0.0843706675695464,-4.214797769371742
minus005,34,K-local,0.01,0.02,0.3383734748476511,0.33958691200344693,0.0,-1.6363160282378806,0.08677417747171966,-4.212394259469569
minus005,35,K-local,0.01,0.03,0.3383734748476511,0.3439737367170832,0.0,-1.6394560018463842,0.09075511035503858,-4.20841332658625
minus005,36,K-local,0.02,-0.03,0.3434136163619689,0.3151327176781067,0.0,-1.6416157435743197,0.09372132968278366,-4.205447107258505
minus005,37,K-local,0.02,-0.02,0.3434136163619689,0.31951954239174296,0.0,-1.6385939816499449,0.08981961614845872,-4.20934882079283
minus005,38,K-local,0.02,-0.01,0.3434136163619689,0.32390636710537923,0.0,-1.6367705408962854,0.08746577235304011,-4.211702664588248
minus005,39,K-local,0.02,0,0.3434136163619689,0.3282931918190155,0.0,-1.6361558455475085,0.08668022308180638,-4.212488213859482
minus005,40,K-local,0.02,0.01,0.3434136163619689,0.3326800165326518,0.0,-1.6367705403014532,0.08746577109484492,-4.211702665846444
minus005,41,K-local,0.02,0.02,0.3434136163619689,0.33706684124628805,0.0,-1.638593982457527,0.08981961627314435,-4.209348820668144
minus005,42,K-local,0.02,0.03,0.3434136163619689,0.3414536659599243,0.0,-1.6416157414584511,0.0937213278254928,-4.205447109115796
minus005,43,K-local,0.03,-0.03,0.3484537578762867,0.3126126469209478,0.0,-1.6451842412778948,0.09834539809528173,-4.200823038846007
minus005,44,K-local,0.03,-0.02,0.3484537578762867,0.3169994716345841,0.0,-1.6422845080943644,0.09453530760241009,-4.204633129338879
minus005,45,K-local,0.03,-0.01,0.3484537578762867,0.32138629634822036,0.0,-1.6405346954347724,0.09223904729456203,-4.206929389646726
minus005,46,K-local,0.03,0,0.3484537578762867,0.3257731210618566,0.0,-1.6399479370364651,0.09147471170154554,-4.207693725239743
minus005,47,K-local,0.03,0.01,0.3484537578762867,0.33015994577549285,0.0,-1.6405346947429655,0.09223904911129652,-4.206929387829992
minus005,48,K-local,0.03,0.02,0.3484537578762867,0.3345467704891291,0.0,-1.6422845070266423,0.09453530763205736,-4.204633129309231
minus005,49,K-local,0.03,0.03,0.3484537578762867,0.3389335952027654,0.0,-1.645184238720945,0.09834539597900052,-4.2008230409622875
minus005,50,Gamma,0,0,0.0,0.0,0.0,-1.6630562938320252,1.1424988898719217,-3.1566695470693666
minus005,51,M,0,0,0.5,0.0,0.0,-2.254519889277333,0.6475170878068017,-3.651651349134487
minus005,52,K-prime,0,0,-0.3333333333333333,-0.3333333333333333,-0.0,-1.6328217238212819,0.08214440769878262,-4.217024029242506
minus005,53,Gamma-K1,0.25,0,0.08333333333333333,0.08333333333333333,0.0,-1.8503498457539547,0.7592658285227866,-3.539902608418502
minus005,54,Gamma-K1,0.3,0,0.09999999999999999,0.09999999999999999,0.0,-1.9590643795808114,0.6215300711468106,-3.677638365794478
minus005,55,Gamma-K1,0.35,0,0.11666666666666665,0.11666666666666665,0.0,-2.090032911779932,0.5052770250330038,-3.7938914119082847
minus005,56,Gamma-K1,0.4,0,0.13333333333333333,0.13333333333333333,0.0,-2.226513961967498,0.4082075250288936,-3.8909609119123947
minus005,57,Gamma-K1,0.44999999999999996,0,0.14999999999999997,0.14999999999999997,0.0,-2.3416022211595893,0.3351947975169689,-3.9639736394243195
minus005,58,Gamma-K1,0.5,0,0.16666666666666666,0.16666666666666666,0.0,-2.407999898573983,0.2998263182005959,-3.9993421187406923
minus005,59,Gamma-K1,0.55,0,0.18333333333333335,0.18333333333333335,0.0,-2.4179918602682533,0.31525773853953265,-3.983910698401756
minus005,60,Gamma-K1,0.6,0,0.19999999999999998,0.19999999999999998,0.0,-2.3853251215409372,0.3834274044552676,-3.9157410324860207
minus005,61,Gamma-K1,0.6499999999999999,0,0.21666666666666662,0.21666666666666662,0.0,-2.323525454212993,0.4840900439690051,-3.8150783929722833
minus005,62,Gamma-K1,0.7,0,0.2333333333333333,0.2333333333333333,0.0,-2.236977777709826,0.5616977365638914,-3.737470700377397
minus005,63,Gamma-K1,0.75,0,0.25,0.25,0.0,-2.1271648181607508,0.554772172676451,-3.7443962642648376
minus005,64,Gamma-K1,0.7999999999999999,0,0.2666666666666666,0.2666666666666666,0.0,-1.9994394225801084,0.46870472084787757,-3.8304637160934107
minus005,65,Gamma-K1,0.85,0,0.2833333333333333,0.2833333333333333,0.0,-1.8659069405965982,0.34184929312408446,-3.957319143817204
minus005,66,Gamma-K1,0.8999999999999999,0,0.29999999999999993,0.29999999999999993,0.0,-1.7455483380084174,0.21203859388929355,-4.0871298430519944
minus005,67,Gamma-K1,0.95,0,0.31666666666666665,0.31666666666666665,0.0,-1.6616307773221648,0.11592356334499002,-4.183244873596299
minus005,68,Gamma-K2,0.25,0,-0.16666666666666666,0.08333333333333333,0.0,-1.8450468565543847,0.7756438599203274,-3.523524577020961
minus005,69,Gamma-K2,0.3,0,-0.19999999999999998,0.09999999999999999,0.0,-1.9532969456870586,0.6315721507703898,-3.6675962861708986
minus005,70,Gamma-K2,0.35,0,-0.2333333333333333,0.11666666666666665,0.0,-2.0855125797813883,0.5090441409482402,-3.7901242959930483
minus005,71,Gamma-K2,0.4,0,-0.26666666666666666,0.13333333333333333,0.0,-2.225739645042074,0.4069908865005689,-3.8921775504407194
minus005,72,Gamma-K2,0.44999999999999996,0,-0.29999999999999993,0.14999999999999997,0.0,-2.347430181441677,0.3311515536504267,-3.9680168832908618
minus005,73,Gamma-K2,0.5,0,-0.3333333333333333,0.16666666666666666,0.0,-2.421672115806534,0.29495788942972045,-4.004210547511568
minus005,74,Gamma-K2,0.55,0,-0.3666666666666667,0.18333333333333335,0.0,-2.437735264426307,0.3106938675337303,-3.988474569407558
minus005,75,Gamma-K2,0.6,0,-0.39999999999999997,0.19999999999999998,0.0,-2.4081482497917825,0.3795090638771697,-3.9196593730641185
minus005,76,Gamma-K2,0.6499999999999999,0,-0.43333333333333324,0.21666666666666662,0.0,-2.3471492475996847,0.48101324512395144,-3.818155191817337
minus005,77,Gamma-K2,0.7,0,-0.4666666666666666,0.2333333333333333,0.0,-2.2597489288104495,0.562778864491561,-3.7363895724497276
minus005,78,Gamma-K2,0.75,0,-0.5,0.25,0.0,-2.1477740408558303,0.5644231009671176,-3.734745335974171
minus005,79,Gamma-K2,0.7999999999999999,0,-0.5333333333333332,0.2666666666666666,0.0,-2.016847662969503,0.48404820156974265,-3.8151202353715457
minus005,80,Gamma-K2,0.85,0,-0.5666666666666667,0.2833333333333333,0.0,-1.87926780885679,0.35773786379589473,-3.941430573145394
minus005,81,Gamma-K2,0.8999999999999999,0,-0.5999999999999999,0.29999999999999993,0.0,-1.7541874559627602,0.22441588047435068,-4.074752556466938
minus005,82,Gamma-K2,0.95,0,-0.6333333333333333,0.31666666666666665,0.0,-1.6653945113984345,0.12232229820041747,-4.176846138740871
