# ik band kdist_A-1 k1 k2 k3 energy_eV E-Ef_eV occupation charge mx my mz
3 44 0.037483771 0.020408160 0.000000000 0.000000000 -3.039794370 -1.551694370 1.000000000 0.596000000 0.005000000 -0.010000000 0.006000000
3 45 0.037483771 0.020408160 0.000000000 0.000000000 -2.865487060 -1.377387060 1.000000000 0.599000000 0.001000000 -0.002000000 -0.032000000
3 46 0.037483771 0.020408160 0.000000000 0.000000000 -2.862868750 -1.374768750 1.000000000 0.600000000 -0.052000000 0.091000000 0.032000000
3 47 0.037483771 0.020408160 0.000000000 0.000000000 -2.682813430 -1.194713430 1.000000000 0.565000000 0.069000000 -0.097000000 -0.060000000
3 48 0.037483771 0.020408160 0.000000000 0.000000000 -2.681162720 -1.193062720 1.000000000 0.568000000 -0.069000000 0.103000000 0.060000000
3 49 0.037483771 0.020408160 0.000000000 0.000000000 -2.584853810 -1.096753810 1.000000000 0.578000000 -0.046000000 0.074000000 -0.397000000
3 50 0.037483771 0.020408160 0.000000000 0.000000000 -2.584654400 -1.096554400 1.000000000 0.577000000 0.051000000 -0.089000000 0.397000000
3 51 0.037483771 0.020408160 0.000000000 0.000000000 -2.036951340 -0.548851340 1.000000000 0.240000000 -0.017000000 0.236000000 0.007000000
3 52 0.037483771 0.020408160 0.000000000 0.000000000 -1.993940940 -0.505840940 1.000000000 0.248000000 0.017000000 -0.245000000 -0.008000000
3 53 0.037483771 0.020408160 0.000000000 0.000000000 -1.446815980 0.041284020 0.000030080 0.541000000 -0.139000000 0.518000000 0.008000000
3 54 0.037483771 0.020408160 0.000000000 0.000000000 -1.424642450 0.063457550 0.000001750 0.536000000 0.142000000 -0.513000000 -0.008000000
3 55 0.037483771 0.020408160 0.000000000 0.000000000 0.137913530 1.626013530 0.000000000 0.451000000 0.253000000 -0.358000000 0.000000000
3 56 0.037483771 0.020408160 0.000000000 0.000000000 0.145856170 1.633956170 0.000000000 0.447000000 -0.252000000 0.355000000 -0.000000000
3 57 0.037483771 0.020408160 0.000000000 0.000000000 0.694164280 2.182264280 0.000000000 0.156000000 0.065000000 0.140000000 0.008000000
3 58 0.037483771 0.020408160 0.000000000 0.000000000 0.709692650 2.197792650 0.000000000 0.156000000 -0.065000000 -0.140000000 -0.009000000
3 59 0.037483771 0.020408160 0.000000000 0.000000000 1.459596670 2.947696670 0.000000000 0.502000000 -0.041000000 0.083000000 -0.000000000
3 60 0.037483771 0.020408160 0.000000000 0.000000000 1.469087050 2.957187050 0.000000000 0.538000000 0.030000000 -0.057000000 0.000000000
3 61 0.037483771 0.020408160 0.000000000 0.000000000 1.554310190 3.042410190 0.000000000 0.229000000 0.181000000 -0.070000000 0.011000000
3 62 0.037483771 0.020408160 0.000000000 0.000000000 1.564603670 3.052703670 0.000000000 0.253000000 -0.152000000 0.007000000 -0.011000000
3 63 0.037483771 0.020408160 0.000000000 0.000000000 1.751594030 3.239694030 0.000000000 0.527000000 -0.011000000 0.019000000 -0.009000000
3 64 0.037483771 0.020408160 0.000000000 0.000000000 1.753548450 3.241648450 0.000000000 0.530000000 -0.029000000 0.052000000 0.009000000
3 65 0.037483771 0.020408160 0.000000000 0.000000000 1.912400450 3.400500450 0.000000000 0.308000000 -0.078000000 0.249000000 0.004000000
3 66 0.037483771 0.020408160 0.000000000 0.000000000 1.929622190 3.417722190 0.000000000 0.294000000 0.096000000 -0.274000000 -0.004000000
3 67 0.037483771 0.020408160 0.000000000 0.000000000 2.251306350 3.739406350 0.000000000 0.197000000 -0.040000000 0.100000000 0.003000000
3 68 0.037483771 0.020408160 0.000000000 0.000000000 2.270148370 3.758248370 0.000000000 0.182000000 0.051000000 -0.120000000 -0.004000000
3 69 0.037483771 0.020408160 0.000000000 0.000000000 2.323448670 3.811548670 0.000000000 0.440000000 -0.054000000 0.120000000 0.023000000
3 70 0.037483771 0.020408160 0.000000000 0.000000000 2.333807080 3.821907080 0.000000000 0.413000000 0.071000000 -0.117000000 -0.023000000
3 71 0.037483771 0.020408160 0.000000000 0.000000000 2.400454420 3.888554420 0.000000000 0.524000000 0.027000000 0.062000000 -0.310000000
3 72 0.037483771 0.020408160 0.000000000 0.000000000 2.402884390 3.890984390 0.000000000 0.519000000 -0.049000000 -0.049000000 0.312000000
4 1 0.056225657 0.030612240 0.000000000 0.000000000 -36.414309870 -34.926209870 1.000000000 0.975000000 0.174000000 0.956000000 0.071000000
4 2 0.056225657 0.030612240 0.000000000 0.000000000 -36.413052760 -34.924952760 1.000000000 0.975000000 -0.174000000 -0.956000000 -0.071000000
4 3 0.056225657 0.030612240 0.000000000 0.000000000 -36.277719030 -34.789619030 1.000000000 0.978000000 0.271000000 0.921000000 0.186000000
4 4 0.056225657 0.030612240 0.000000000 0.000000000 -36.277439670 -34.789339670 1.000000000 0.978000000 -0.271000000 -0.921000000 -0.186000000
4 5 0.056225657 0.030612240 0.000000000 0.000000000 -23.936261240 -22.448161240 1.000000000 0.990000000 -0.011000000 0.009000000 0.561000000
4 6 0.056225657 0.030612240 0.000000000 0.000000000 -23.936255760 -22.448155760 1.000000000 0.990000000 -0.004000000 0.013000000 -0.561000000
4 7 0.056225657 0.030612240 0.000000000 0.000000000 -23.929049660 -22.440949660 1.000000000 0.990000000 -0.250000000 0.294000000 0.006000000
4 8 0.056225657 0.030612240 0.000000000 0.000000000 -23.928694510 -22.440594510 1.000000000 0.990000000 0.265000000 -0.316000000 -0.006000000
4 9 0.056225657 0.030612240 0.000000000 0.000000000 -22.911383790 -21.423283790 1.000000000 0.990000000 0.084000000 -0.161000000 0.010000000
4 10 0.056225657 0.030612240 0.000000000 0.000000000 -22.910898820 -21.422798820 1.000000000 0.990000000 -0.069000000 0.133000000 -0.011000000
4 11 0.056225657 0.030612240 0.000000000 0.000000000 -22.893570630 -21.405470630 1.000000000 0.991000000 0.006000000 -0.050000000 -0.569000000
4 12 0.056225657 0.030612240 0.000000000 0.000000000 -22.893548090 -21.405448090 1.000000000 0.991000000 0.033000000 -0.034000000 0.569000000
4 13 0.056225657 0.030612240 0.000000000 0.000000000 -22.890162850 -21.402062850 1.000000000 0.991000000 -0.102000000 -0.359000000 0.019000000
4 14 0.056225657 0.030612240 0.000000000 0.000000000 -22.890055100 -21.401955100 1.000000000 0.991000000 0.049000000 0.470000000 -0.018000000
4 15 0.056225657 0.030612240 0.000000000 0.000000000 -19.345234040 -17.857134040 1.000000000 0.883000000 0.310000000 -0.462000000 0.001000000
4 16 0.056225657 0.030612240 0.000000000 0.000000000 -19.336226970 -17.848126970 1.000000000 0.884000000 -0.308000000 0.459000000 -0.001000000
4 17 0.056225657 0.030612240 0.000000000 0.000000000 -18.995884560 -17.507784560 1.000000000 0.904000000 0.206000000 -0.282000000 0.001000000
4 18 0.056225657 0.030612240 0.000000000 0.000000000 -18.994308510 -17.506208510 1.000000000 0.904000000 -0.204000000 0.280000000 -0.001000000
4 19 0.056225657 0.030612240 0.000000000 0.000000000 -18.305594180 -16.817494180 1.000000000 0.949000000 -0.176000000 0.325000000 0.000000000
4 20 0.056225657 0.030612240 0.000000000 0.000000000 -18.293549300 -16.805449300 1.000000000 0.950000000 0.160000000 -0.297000000 -0.000000000
4 21 0.056225657 0.030612240 0.000000000 0.000000000 -17.935277330 -16.447177330 1.000000000 0.976000000 -0.028000000 0.078000000 0.075000000
4 22 0.056225657 0.030612240 0.000000000 0.000000000 -17.934292720 -16.446192720 1.000000000 0.977000000 0.075000000 -0.154000000 -0.078000000
4 23 0.056225657 0.030612240 0.000000000 0.000000000 -17.909362860 -16.421262860 1.000000000 0.973000000 -0.262000000 0.491000000 0.009000000
4 24 0.056225657 0.030612240 0.000000000 0.000000000 -17.903202790 -16.415102790 1.000000000 0.974000000 0.185000000 -0.361000000 -0.006000000
4 25 0.056225657 0.030612240 0.000000000 0.000000000 -17.816788440 -16.328688440 1.000000000 0.985000000 0.014000000 -0.025000000 0.140000000
4 26 0.056225657 0.030612240 0.000000000 0.000000000 -17.816551050 -16.328451050 1.000000000 0.985000000 0.029000000 -0.055000000 -0.140000000
4 27 0.056225657 0.030612240 0.000000000 0.000000000 -15.520424570 -14.032324570 1.000000000 0.672000000 0.290000000 -0.605000000 -0.036000000
4 28 0.056225657 0.030612240 0.000000000 0.000000000 -15.518471880 -14.030371880 1.000000000 0.673000000 -0.290000000 0.605000000 0.036000000
4 29 0.056225657 0.030612240 0.000000000 0.000000000 -14.541990250 -13.053890250 1.000000000 0.714000000 0.333000000 -0.630000000 -0.023000000
4 30 0.056225657 0.030612240 0.000000000 0.000000000 -14.538807360 -13.050707360 1.000000000 0.714000000 -0.334000000 0.631000000 0.023000000
4 31 0.056225657 0.030612240 0.000000000 0.000000000 -13.016472940 -11.528372940 1.000000000 0.662000000 0.512000000 -0.411000000 -0.072000000
4 32 0.056225657 0.030612240 0.000000000 0.000000000 -13.014173360 -11.526073360 1.000000000 0.662000000 -0.513000000 0.411000000 0.072000000
4 33 0.056225657 0.030612240 0.000000000 0.000000000 -8.296895290 -6.808795290 1.000000000 0.654000000 0.251000000 -0.601000000 -0.058000000
4 34 0.056225657 0.030612240 0.000000000 0.000000000 -8.295902900 -6.807802900 1.000000000 0.654000000 -0.251000000 0.601000000 0.058000000
4 35 0.056225657 0.030612240 0.000000000 0.000000000 -4.480648420 -2.992548420 1.000000000 0.470000000 -0.222000000 0.401000000 -0.001000000
4 36 0.056225657 0.030612240 0.000000000 0.000000000 -4.457378990 -2.969278990 1.000000000 0.466000000 0.221000000 -0.400000000 0.001000000
4 37 0.056225657 0.030612240 0.000000000 0.000000000 -3.593979920 -2.105879920 1.000000000 0.477000000 0.190000000 -0.294000000 0.000000000
4 38 0.056225657 0.030612240 0.000000000 0.000000000 -3.552320190 -2.064220190 1.000000000 0.446000000 -0.183000000 0.283000000 -0.000000000
4 39 0.056225657 0.030612240 0.000000000 0.000000000 -3.324129420 -1.836029420 1.000000000 0.578000000 -0.111000000 0.190000000 -0.002000000
4 40 0.056225657 0.030612240 0.000000000 0.000000000 -3.300336330 -1.812236330 1.000000000 0.559000000 0.108000000 -0.187000000 0.001000000
4 41 0.056225657 0.030612240 0.000000000 0.000000000 -3.176026350 -1.687926350 1.000000000 0.593000000 -0.045000000 0.075000000 -0.005000000
4 42 0.056225657 0.030612240 0.000000000 0.000000000 -3.164876230 -1.676776230 1.000000000 0.597000000 0.041000000 -0.070000000 0.005000000
4 43 0.056225657 0.030612240 0.000000000 0.000000000 -3.041401940 -1.553301940 1.000000000 0.587000000 0.064000000 -0.111000000 -0.005000000
4 44 0.056225657 0.030612240 0.000000000 0.000000000 -3.030810180 -1.542710180 1.000000000 0.594000000 -0.015000000 0.025000000 0.005000000
4 45 0.056225657 0.030612240 0.000000000 0.000000000 -2.881659180 -1.393559180 1.000000000 0.595000000 0.030000000 -0.053000000 -0.012000000
4 46 0.056225657 0.030612240 0.000000000 0.000000000 -2.874500500 -1.386400500 1.000000000 0.597000000 -0.090000000 0.158000000 0.012000000
4 47 0.056225657 0.030612240 0.000000000 0.000000000 -2.695978980 -1.207878980 1.000000000 0.561000000 0.150000000 -0.205000000 -0.032000000
4 48 0.056225657 0.030612240 0.000000000 0.000000000 -2.692979550 -1.204879550 1.000000000 0.565000000 -0.148000000 0.207000000 0.032000000
4 49 0.056225657 0.030612240 0.000000000 0.000000000 -2.595795320 -1.107695320 1.000000000 0.577000000 -0.094000000 0.227000000 -0.214000000
4 50 0.056225657 0.030612240 0.000000000 0.000000000 -2.595437820 -1.107337820 1.000000000 0.575000000 0.100000000 -0.243000000 0.214000000
4 51 0.056225657 0.030612240 0.000000000 0.000000000 -2.015281970 -0.527181970 1.000000000 0.238000000 -0.027000000 0.232000000 0.007000000
4 52 0.056225657 0.030612240 0.000000000 0.000000000 -1.967036810 -0.478936810 1.000000000 0.244000000 0.027000000 -0.241000000 -0.007000000
4 53 0.056225657 0.030612240 0.000000000 0.000000000 -1.426376150 0.061723850 0.000002210 0.551000000 -0.179000000 0.516000000 0.006000000
4 54 0.056225657 0.030612240 0.000000000 0.000000000 -1.398709450 0.089390550 0.000000040 0.548000000 0.183000000 -0.513000000 -0.006000000
4 55 0.056225657 0.030612240 0.000000000 0.000000000 0.170856990 1.658956990 0.000000000 0.455000000 0.243000000 -0.369000000 -0.000000000
4 56 0.056225657 0.030612240 0.000000000 0.000000000 0.182987600 1.671087600 0.000000000 0.449000000 -0.240000000 0.365000000 0.000000000
4 57 0.056225657 0.030612240 0.000000000 0.000000000 0.700390950 2.188490950 0.000000000 0.158000000 0.097000000 0.122000000 0.010000000
4 58 0.056225657 0.030612240 0.000000000 0.000000000 0.713955300 2.202055300 0.000000000 0.158000000 -0.098000000 -0.120000000 -0.010000000
4 59 0.056225657 0.030612240 0.000000000 0.000000000 1.449689890 2.937789890 0.000000000 0.482000000 -0.059000000 0.127000000 0.001000000
4 60 0.056225657 0.030612240 0.000000000 0.000000000 1.462535500 2.950635500 0.000000000 0.516000000 0.053000000 -0.108000000 -0.001000000
4 61 0.056225657 0.030612240 0.000000000 0.000000000 1.559794320 3.047894320 0.000000000 0.248000000 0.148000000 -0.133000000 0.006000000
4 62 0.056225657 0.030612240 0.000000000 0.000000000 1.576266280 3.064366280 0.000000000 0.283000000 -0.115000000 0.062000000 -0.006000000
4 63 0.056225657 0.030612240 0.000000000 0.000000000 1.740158810 3.228258810 0.000000000 0.517000000 -0.010000000 0.016000000 -0.001000000
4 64 0.056225657 0.030612240 0.000000000 0.000000000 1.746427100 3.234527100 0.000000000 0.525000000 -0.050000000 0.090000000 0.001000000
4 65 0.056225657 0.030612240 0.000000000 0.000000000 1.902390010 3.390490010 0.000000000 0.319000000 -0.075000000 0.221000000 0.004000000
4 66 0.056225657 0.030612240 0.000000000 0.000000000 1.923416990 3.411516990 0.000000000 0.299000000 0.104000000 -0.266000000 -0.003000000
4 67 0.056225657 0.030612240 0.000000000 0.000000000 2.244057230 3.732157230 0.000000000 0.202000000 -0.044000000 0.111000000 0.003000000
4 68 0.056225657 0.030612240 0.000000000 0.000000000 2.261959030 3.750059030 0.000000000 0.204000000 0.057000000 -0.132000000 -0.004000000
4 69 0.056225657 0.030612240 0.000000000 0.000000000 2.338118690 3.826218690 0.000000000 0.433000000 -0.112000000 0.177000000 0.022000000
4 70 0.056225657 0.030612240 0.000000000 0.000000000 2.347351960 3.835451960 0.000000000 0.424000000 0.134000000 -0.207000000 -0.018000000
4 71 0.056225657 0.030612240 0.000000000 0.000000000 2.411316140 3.899416140 0.000000000 0.488000000 0.046000000 0.148000000 -0.023000000
4 72 0.056225657 0.030612240 0.000000000 0.000000000 2.416340300 3.904440300 0.000000000 0.483000000 -0.066000000 -0.109000000 0.013000000
5 1 0.074967561 0.040816330 0.000000000 0.000000000 -36.414010720 -34.925910720 1.000000000 0.975000000 0.174000000 0.956000000 0.071000000
5 2 0.074967561 0.040816330 0.000000000 0.000000000 -36.412752300 -34.924652300 1.000000000 0.975000000 -0.174000000 -0.956000000 -0.071000000
5 3 0.074967561 0.040816330 0.000000000 0.000000000 -36.277576400 -34.789476400 1.000000000 0.978000000 0.272000000 0.920000000 0.186000000
5 4 0.074967561 0.040816330 0.000000000 0.000000000 -36.277297700 -34.789197700 1.000000000 0.978000000 -0.272000000 -0.920000000 -0.186000000
5 5 0.074967561 0.040816330 0.000000000 0.000000000 -23.936223790 -22.448123790 1.000000000 0.990000000 -0.015000000 0.012000000 0.458000000
5 6 0.074967561 0.040816330 0.000000000 0.000000000 -23.936216850 -22.448116850 1.000000000 0.990000000 -0.004000000 0.018000000 -0.458000000
5 7 0.074967561 0.040816330 0.000000000 0.000000000 -23.929127980 -22.441027980 1.000000000 0.990000000 -0.234000000 0.302000000 0.004000000
5 8 0.074967561 0.040816330 0.000000000 0.000000000 -23.928651920 -22.440551920 1.000000000 0.990000000 0.253000000 -0.332000000 -0.005000000
5 9 0.074967561 0.040816330 0.000000000 0.000000000 -22.911421390 -21.423321390 1.000000000 0.990000000 0.091000000 -0.169000000 0.007000000
5 10 0.074967561 0.040816330 0.000000000 0.000000000 -22.910773580 -21.422673580 1.000000000 0.990000000 -0.071000000 0.133000000 -0.008000000
5 11 0.074967561 0.040816330 0.000000000 0.000000000 -22.893678950 -21.405578950 1.000000000 0.991000000 0.003000000 -0.064000000 -0.519000000
5 12 0.074967561 0.040816330 0.000000000 0.000000000 -22.893653720 -21.405553720 1.000000000 0.991000000 0.047000000 -0.039000000 0.519000000
5 13 0.074967561 0.040816330 0.000000000 0.000000000 -22.890088210 -21.401988210 1.000000000 0.991000000 -0.084000000 -0.346000000 0.015000000
5 14 0.074967561 0.040816330 0.000000000 0.000000000 -22.889970660 -21.401870660 1.000000000 0.991000000 0.014000000 0.485000000 -0.014000000
5 15 0.074967561 0.040816330 0.000000000 0.000000000 -19.346689010 -17.858589010 1.000000000 0.883000000 0.302000000 -0.467000000 0.001000000
5 16 0.074967561 0.040816330 0.000000000 0.000000000 -19.334456220 -17.846356220 1.000000000 0.884000000 -0.299000000 0.464000000 -0.000000000
5 17 0.074967561 0.040816330 0.000000000 0.000000000 -18.997701210 -17.509601210 1.000000000 0.904000000 0.199000000 -0.289000000 0.000000000
5 18 0.074967561 0.040816330 0.000000000 0.000000000 -18.995600770 -17.507500770 1.000000000 0.904000000 -0.197000000 0.286000000 -0.000000000
5 19 0.074967561 0.040816330 0.000000000 0.000000000 -18.307955560 -16.819855560 1.000000000 0.949000000 -0.182000000 0.331000000 0.000000000
5 20 0.074967561 0.040816330 0.000000000 0.000000000 -18.292049920 -16.803949920 1.000000000 0.951000000 0.161000000 -0.293000000 -0.000000000
5 21 0.074967561 0.040816330 0.000000000 0.000000000 -17.940499020 -16.452399020 1.000000000 0.975000000 -0.045000000 0.103000000 0.055000000
5 22 0.074967561 0.040816330 0.000000000 0.000000000 -17.939125490 -16.451025490 1.000000000 0.976000000 0.088000000 -0.176000000 -0.057000000
5 23 0.074967561 0.040816330 0.000000000 0.000000000 -17.908181770 -16.420081770 1.000000000 0.974000000 -0.263000000 0.479000000 0.007000000
5 24 0.074967561 0.040816330 0.000000000 0.000000000 -17.900058270 -16.411958270 1.000000000 0.975000000 0.179000000 -0.336000000 -0.005000000
5 25 0.074967561 0.040816330 0.000000000 0.000000000 -17.818981790 -16.330881790 1.000000000 0.984000000 0.015000000 -0.026000000 0.061000000
5 26 0.074967561 0.040816330 0.000000000 0.000000000 -17.818418770 -16.330318770 1.000000000 0.985000000 0.043000000 -0.078000000 -0.061000000
5 27 0.074967561 0.040816330 0.000000000 0.000000000 -15.514941660 -14.026841660 1.000000000 0.672000000 0.301000000 -0.600000000 -0.027000000
5 28 0.074967561 0.040816330 0.000000000 0.000000000 -15.512372870 -14.024272870 1.000000000 0.673000000 -0.301000000 0.601000000 0.027000000
5 29 0.074967561 0.040816330 0.000000000 0.000000000 -14.538575570 -13.050475570 1.000000000 0.714000000 0.339000000 -0.627000000 -0.018000000
5 30 0.074967561 0.040816330 0.000000000 0.000000000 -14.534364670 -13.046264670 1.000000000 0.715000000 -0.340000000 0.628000000 0.018000000
5 31 0.074967561 0.040816330 0.000000000 0.000000000 -13.015017440 -11.526917440 1.000000000 0.662000000 0.457000000 -0.475000000 -0.048000000
5 32 0.074967561 0.040816330 0.000000000 0.000000000 -13.011564890 -11.523464890 1.000000000 0.663000000 -0.458000000 0.475000000 0.048000000
