kx_tpiba,ky_tpiba,kz_tpiba,kx_inv_A,ky_inv_A,kz_inv_A,band5_eV
0.95,0.06,-0.06,1.1058651421803984,0.06984411424297253,-0.06984411424297253,7.092753292384569
0.95,0.06,-0.04,1.1058651421803984,0.06984411424297253,-0.046562742828648356,7.083430914667543
0.95,0.06,-0.02,1.1058651421803984,0.06984411424297253,-0.023281371414324178,7.085336153554459
0.95,0.06,0.0,1.1058651421803984,0.06984411424297253,0.0,7.0884498500715285
0.95,0.06,0.02,1.1058651421803984,0.06984411424297253,0.023281371414324178,7.085336153554534
0.95,0.06,0.04,1.1058651421803984,0.06984411424297253,0.046562742828648356,7.083430914667543
0.95,0.06,0.06,1.1058651421803984,0.06984411424297253,0.06984411424297253,7.092753292384525
0.95,0.06,0.08,1.1058651421803984,0.06984411424297253,0.09312548565729671,7.118123538030804
0.95,0.08,-0.08,1.1058651421803984,0.09312548565729671,-0.09312548565729671,7.125732948732388
0.95,0.08,-0.06,1.1058651421803984,0.09312548565729671,-0.06984411424297253,7.1181235380308205
0.95,0.08,-0.04,1.1058651421803984,0.09312548565729671,-0.046562742828648356,7.126739460736699
0.95,0.08,-0.02,1.1058651421803984,0.09312548565729671,-0.023281371414324178,7.14545144510211
0.95,0.08,0.0,1.1058651421803984,0.09312548565729671,0.0,7.157210216489703
0.95,0.08,0.02,1.1058651421803984,0.09312548565729671,0.023281371414324178,7.145451445102001
0.95,0.08,0.04,1.1058651421803984,0.09312548565729671,0.046562742828648356,7.126739460736751
0.95,0.08,0.06,1.1058651421803984,0.09312548565729671,0.06984411424297253,7.11812353803081
0.95,0.08,0.08,1.1058651421803984,0.09312548565729671,0.09312548565729671,7.1257329487323915
