route,sigma_Ry,frequency_THz,a2F,cumulative_lambda
lambda.x,0.005,4.027,0.0,0.011906021255434638
lambda.x,0.005,4.034,0.0,0.011906021255434638
lambda.x,0.005,4.041,0.0,0.011906021255434638
lambda.x,0.005,4.048,0.0,0.011906021255434638
lambda.x,0.005,4.055,0.0,0.011906021255434638
lambda.x,0.005,4.062,0.0,0.011906021255434638
lambda.x,0.005,4.069,0.0,0.011906021255434638
lambda.x,0.005,4.076,0.0,0.011906021255434638
lambda.x,0.005,4.083,0.0,0.011906021255434638
lambda.x,0.005,4.09,0.0,0.011906021255434638
lambda.x,0.005,4.097,0.0,0.011906021255434638
lambda.x,0.005,4.1041,0.0,0.011906021255434638
lambda.x,0.005,4.1111,0.0,0.011906021255434638
lambda.x,0.005,4.1181,0.0,0.011906021255434638
lambda.x,0.005,4.1251,0.0,0.011906021255434638
lambda.x,0.005,4.1321,0.0,0.011906021255434638
lambda.x,0.005,4.1391,0.0,0.011906021255434638
lambda.x,0.005,4.1461,0.0,0.011906021255434638
lambda.x,0.005,4.1531,1e-05,0.011906038110314125
lambda.x,0.005,4.1601,1e-05,0.011906071791712205
lambda.x,0.005,4.1671,1e-05,0.01190610541648378
lambda.x,0.005,4.1741,2e-05,0.011906155754901109
lambda.x,0.005,4.1811,3e-05,0.011906239521082532
lambda.x,0.005,4.1881,4e-05,0.01190635660319187
lambda.x,0.005,4.1951,5e-05,0.011906506889953246
lambda.x,0.005,4.2021,7e-05,0.011906706928984845
lambda.x,0.005,4.2091,9e-05,0.011906973213049975
lambda.x,0.005,4.2161,0.00013,0.011907338728035368
lambda.x,0.005,4.2231,0.00017,0.011907836350842069
lambda.x,0.005,4.2301,0.00023,0.011908498740025461
lambda.x,0.005,4.2371,0.0003,0.011909374967690518
lambda.x,0.005,4.2441,0.0004,0.011910530329099072
lambda.x,0.005,4.2511,0.00052,0.011912046317472861
lambda.x,0.005,4.2581,0.00068,0.011914020435916016
lambda.x,0.005,4.2651,0.00088,0.011916582585709996
lambda.x,0.005,4.2721,0.00112,0.01191986202906625
lambda.x,0.005,4.2791,0.00143,0.011924036469051583
lambda.x,0.005,4.2861,0.00181,0.011929331813289621
lambda.x,0.005,4.2931,0.00228,0.011936005473924363
lambda.x,0.005,4.3002,0.00286,0.01194449828169678
lambda.x,0.005,4.3072,0.00355,0.011954923288471923
lambda.x,0.005,4.3142,0.00438,0.011967799461543529
lambda.x,0.005,4.3212,0.00538,0.011983621396965629
lambda.x,0.005,4.3282,0.00656,0.012002946059920663
lambda.x,0.005,4.3352,0.00794,0.01202637618227689
lambda.x,0.005,4.3422,0.00957,0.012054624476786076
lambda.x,0.005,4.3492,0.01145,0.012088480816720723
lambda.x,0.005,4.3562,0.01362,0.012128795540731508
lambda.x,0.005,4.3632,0.0161,0.012176511254504037
lambda.x,0.005,4.3702,0.01891,0.01223263015241811
lambda.x,0.005,4.3772,0.02208,0.012298229628023823
lambda.x,0.005,4.3842,0.02562,0.012374445852581992
lambda.x,0.005,4.3912,0.02954,0.01246244146696166
lambda.x,0.005,4.3982,0.03386,0.012563421328595208
lambda.x,0.005,4.4052,0.03856,0.012678584597367277
lambda.x,0.005,4.4122,0.04366,0.012809124670638368
lambda.x,0.005,4.4192,0.04913,0.01295621348065516
lambda.x,0.005,4.4262,0.05494,0.013120922430192878
lambda.x,0.005,4.4332,0.06107,0.013304238817949565
lambda.x,0.005,4.4402,0.06747,0.013507034864188782
lambda.x,0.005,4.4472,0.07409,0.013730021140455245
lambda.x,0.005,4.4542,0.08087,0.013973731871029016
lambda.x,0.005,4.4612,0.08772,0.014238463252494173
lambda.x,0.005,4.4682,0.09458,0.014524274872537579
lambda.x,0.005,4.4752,0.10136,0.014830991265249054
lambda.x,0.005,4.4822,0.10796,0.015158140837799688
lambda.x,0.005,4.4892,0.1143,0.015504973287439147
lambda.x,0.005,4.4962,0.12027,0.015870445818515627
lambda.x,0.005,4.5033,0.12579,0.016258688758124563
lambda.x,0.005,4.5103,0.13076,0.016657158640308204
lambda.x,0.005,4.5173,0.13509,0.01706943380015197
lambda.x,0.005,4.5243,0.13872,0.01749339669972908
lambda.x,0.005,4.5313,0.14158,0.017926738653195058
lambda.x,0.005,4.5383,0.14361,0.018366960983127786
lambda.x,0.005,4.5453,0.14478,0.01881143781774286
lambda.x,0.005,4.5523,0.14507,0.019257478452469588
lambda.x,0.005,4.5593,0.14446,0.01970234312533092
lambda.x,0.005,4.5663,0.14297,0.020143304636780764
lambda.x,0.005,4.5733,0.14063,0.02057772489804649
lambda.x,0.005,4.5803,0.13746,0.02100305440942836
lambda.x,0.005,4.5873,0.13354,0.021416907993366048
lambda.x,0.005,4.5943,0.12892,0.021817109640948927
lambda.x,0.005,4.6013,0.12369,0.02220170638144468
lambda.x,0.005,4.6083,0.11794,0.022569027778736615
lambda.x,0.005,4.6153,0.11175,0.022917669048998716
lambda.x,0.005,4.6223,0.10522,0.023246504571195724
lambda.x,0.005,4.6293,0.09845,0.023554716485395283
lambda.x,0.005,4.6363,0.09154,0.0238417928326971
lambda.x,0.005,4.6433,0.08459,0.0241075257091935
lambda.x,0.005,4.6503,0.07767,0.024351964275457962
lambda.x,0.005,4.6573,0.07087,0.024575398111642933
lambda.x,0.005,4.6643,0.06426,0.02477835581839187
lambda.x,0.005,4.6713,0.0579,0.0249615585825813
lambda.x,0.005,4.6783,0.05185,0.02512590403862116
lambda.x,0.005,4.6853,0.04615,0.025272435332497976
lambda.x,0.005,4.6923,0.04084,0.025402310372000164
lambda.x,0.005,4.6993,0.03593,0.025516756454910475
lambda.x,0.005,4.7064,0.03143,0.025618456570872902
lambda.x,0.005,4.7134,0.02737,0.02570585149362077
lambda.x,0.005,4.7204,0.02373,0.025781689247959257
lambda.x,0.005,4.7274,0.02051,0.02584724882165748
lambda.x,0.005,4.7344,0.01769,0.025903773954370164
lambda.x,0.005,4.7414,0.01527,0.0259524733021607
lambda.x,0.005,4.7484,0.01322,0.025994505946382016
lambda.x,0.005,4.7554,0.01152,0.026030952180282226
lambda.x,0.005,4.7624,0.01016,0.02606284339121542
lambda.x,0.005,4.7694,0.00911,0.02609114769270582
lambda.x,0.005,4.7764,0.00836,0.026116770252496063
lambda.x,0.005,4.7834,0.00789,0.026140568338237673
lambda.x,0.005,4.7904,0.00768,0.02616333696366849
lambda.x,0.005,4.7974,0.00771,0.026185809252223587
lambda.x,0.005,4.8044,0.00797,0.02620867136797283
lambda.x,0.005,4.8114,0.00845,0.026232577359140592
lambda.x,0.005,4.8184,0.00913,0.026258134817224933
lambda.x,0.005,4.8254,0.01001,0.02628591963219841
lambda.x,0.005,4.8324,0.01106,0.02631646173292099
lambda.x,0.005,4.8394,0.01227,0.026350230825612907
lambda.x,0.005,4.8464,0.01364,0.026387680115080466
lambda.x,0.005,4.8534,0.01514,0.026429217575118926
lambda.x,0.005,4.8604,0.01675,0.026475177342559796
lambda.x,0.005,4.8674,0.01846,0.026525848925890216
lambda.x,0.005,4.8744,0.02024,0.026581463121766798
lambda.x,0.005,4.8814,0.02207,0.026642177970578683
lambda.x,0.005,4.8884,0.02392,0.026708079194077444
lambda.x,0.005,4.8954,0.02577,0.026779180588777193
lambda.x,0.005,4.9025,0.02758,0.026856498358194165
lambda.x,0.005,4.9095,0.02933,0.026937697188901467
lambda.x,0.005,4.9165,0.03098,0.02702362472524998
lambda.x,0.005,4.9235,0.03251,0.027113954523218284
lambda.x,0.005,4.9305,0.03388,0.027208276305651882
lambda.x,0.005,4.9375,0.03507,0.027306096397639364
lambda.x,0.005,4.9445,0.03606,0.027406866553662354
lambda.x,0.005,4.9515,0.03683,0.02750998426640324
lambda.x,0.005,4.9585,0.03735,0.027614778956199085
lambda.x,0.005,4.9655,0.03763,0.027720554627022935
lambda.x,0.005,4.9725,0.03766,0.02782661824416119
lambda.x,0.005,4.9795,0.03742,0.02793223750495043
lambda.x,0.005,4.9865,0.03694,0.02803669719124854
lambda.x,0.005,4.9935,0.03622,0.028139327208686928
lambda.x,0.005,5.0005,0.03527,0.028239474277588723
lambda.x,0.005,5.0075,0.03411,0.028336529816568035
lambda.x,0.005,5.0145,0.03276,0.0284299436718545
lambda.x,0.005,5.0215,0.03126,0.028519251671387105
lambda.x,0.005,5.0285,0.02962,0.028604061263978086
lambda.x,0.005,5.0355,0.02787,0.028684037161268206
lambda.x,0.005,5.0425,0.02605,0.028758942704248204
lambda.x,0.005,5.0495,0.02419,0.028828639335265974
lambda.x,0.005,5.0565,0.0223,0.028893044504472512
lambda.x,0.005,5.0635,0.02043,0.028952158970373884
lambda.x,0.005,5.0705,0.01858,0.029006052610679522
lambda.x,0.005,5.0775,0.01679,0.029054850159140846
lambda.x,0.005,5.0845,0.01506,0.029098730979384105
lambda.x,0.005,5.0915,0.01342,0.029137914939948745
lambda.x,0.005,5.0985,0.01188,0.029172675978000932
lambda.x,0.005,5.1056,0.01045,0.029203751749740627
lambda.x,0.005,5.1126,0.00912,0.029230565952267015
lambda.x,0.005,5.1196,0.00791,0.029253868047661436
lambda.x,0.005,5.1266,0.00681,0.029273981906181017
lambda.x,0.005,5.1336,0.00583,0.02929123005366488
lambda.x,0.005,5.1406,0.00495,0.02930592009901158
lambda.x,0.005,5.1476,0.00418,0.029318344759670562
lambda.x,0.005,5.1546,0.00351,0.029328795578243572
lambda.x,0.005,5.1616,0.00292,0.02933752220686911
lambda.x,0.005,5.1686,0.00242,0.029344759702532693
lambda.x,0.005,5.1756,0.00199,0.02935072866118152
lambda.x,0.005,5.1826,0.00162,0.02935560822748563
lambda.x,0.005,5.1896,0.00132,0.029359576802450257
lambda.x,0.005,5.1966,0.00107,0.029362798613516785
lambda.x,0.005,5.2036,0.00086,0.029365396831921187
lambda.x,0.005,5.2106,0.00069,0.029367480679892567
lambda.x,0.005,5.2176,0.00056,0.02936915893976226
lambda.x,0.005,5.2246,0.00047,0.02937053995632295
lambda.x,0.005,5.2316,0.0004,0.029371704878716282
lambda.x,0.005,5.2386,0.00036,0.029372721132384018
lambda.x,0.005,5.2456,0.00034,0.02937365589052644
lambda.x,0.005,5.2526,0.00035,0.029374576039784925
lambda.x,0.005,5.2596,0.0004,0.029375574835330154
lambda.x,0.005,5.2666,0.00047,0.02937673188665722
lambda.x,0.005,5.2736,0.00059,0.029378139724346875
lambda.x,0.005,5.2806,0.00076,0.029379930331858078
lambda.x,0.005,5.2876,0.00099,0.029382248406642275
lambda.x,0.005,5.2946,0.0013,0.029385277752446412
lambda.x,0.005,5.3017,0.00171,0.029389311058240372
lambda.x,0.005,5.3087,0.00223,0.029394509280849416
lambda.x,0.005,5.3157,0.0029,0.02940126861324094
lambda.x,0.005,5.3227,0.00375,0.02941001919699225
lambda.x,0.005,5.3297,0.00482,0.0294212814672801
lambda.x,0.005,5.3367,0.00616,0.029435691929539338
lambda.x,0.005,5.3437,0.00781,0.029454002568103804
lambda.x,0.005,5.3507,0.00984,0.02947710638913152
lambda.x,0.005,5.3577,0.01232,0.02950607593045974
lambda.x,0.005,5.3647,0.01532,0.029542162323960793
lambda.x,0.005,5.3717,0.01891,0.029586794364011314
lambda.x,0.005,5.3787,0.02319,0.029641616624918408
lambda.x,0.005,5.3857,0.02825,0.029708514383999934
lambda.x,0.005,5.3927,0.03418,0.029789599373565116
lambda.x,0.005,5.3997,0.04106,0.029887195642190934
lambda.x,0.005,5.4067,0.04901,0.030003877278342667
lambda.x,0.005,5.4137,0.05809,0.03014244132313117
lambda.x,0.005,5.4207,0.06839,0.03030586777710243
lambda.x,0.005,5.4277,0.07996,0.030497305809074664
lambda.x,0.005,5.4347,0.09287,0.030720047056997855
lambda.x,0.005,5.4417,0.10712,0.030977460609499338
lambda.x,0.005,5.4487,0.12272,0.03127291540903318
lambda.x,0.005,5.4557,0.13963,0.03160972894668679
lambda.x,0.005,5.4627,0.1578,0.031991090558597904
lambda.x,0.005,5.4697,0.17713,0.032419985279313175
lambda.x,0.005,5.4767,0.19747,0.03289906699077241
lambda.x,0.005,5.4837,0.21865,0.0334305706767566
lambda.x,0.005,5.4907,0.24046,0.034016238034829435
lambda.x,0.005,5.4977,0.26265,0.03465721806439381
lambda.x,0.005,5.5048,0.28494,0.035363928083604244
lambda.x,0.005,5.5118,0.30702,0.0361161789531619
lambda.x,0.005,5.5188,0.32856,0.03692283790316165
lambda.x,0.005,5.5258,0.34924,0.0377819926317786
lambda.x,0.005,5.5328,0.36869,0.03869086461047093
lambda.x,0.005,5.5398,0.38658,0.039645800748985216
lambda.x,0.005,5.5468,0.40259,0.04064234097629255
lambda.x,0.005,5.5538,0.41642,0.04167526013952547
lambda.x,0.005,5.5608,0.4278,0.042738634831184924
lambda.x,0.005,5.5678,0.4365,0.043825934956451984
lambda.x,0.005,5.5748,0.44236,0.04493016496710965
lambda.x,0.005,5.5818,0.44525,0.04604399171594703
lambda.x,0.005,5.5888,0.44512,0.04715988397199155
lambda.x,0.005,5.5958,0.44197,0.04827027615992002
lambda.x,0.005,5.6028,0.43586,0.04936770604142669
lambda.x,0.005,5.6098,0.42692,0.05044497650901292
lambda.x,0.005,5.6168,0.41532,0.051495291461335836
lambda.x,0.005,5.6238,0.40129,0.05251237833861794
lambda.x,0.005,5.6308,0.38511,0.053490622358594156
lambda.x,0.005,5.6378,0.36707,0.05442513782215404
lambda.x,0.005,5.6448,0.3475,0.05531182651400977
lambda.x,0.005,5.6518,0.32673,0.05614742340226755
lambda.x,0.005,5.6588,0.30513,0.05692954199369375
lambda.x,0.005,5.6658,0.28301,0.05765664534096643
lambda.x,0.005,5.6728,0.26072,0.058328017075991986
lambda.x,0.005,5.6798,0.23856,0.058943745098755516
lambda.x,0.005,5.6868,0.21679,0.05950460675600866
lambda.x,0.005,5.6938,0.19567,0.060012016211755906
lambda.x,0.005,5.7009,0.17542,0.06047448202633628
lambda.x,0.005,5.7079,0.15619,0.06088142289047621
lambda.x,0.005,5.7149,0.13812,0.061242148507306735
lambda.x,0.005,5.7219,0.12132,0.061559746551958484
lambda.x,0.005,5.7289,0.10583,0.061837476820355515
lambda.x,0.005,5.7359,0.0917,0.06207869706081631
lambda.x,0.005,5.7429,0.07891,0.062286789377315646
lambda.x,0.005,5.7499,0.06745,0.062465086961933036
lambda.x,0.005,5.7569,0.05726,0.06261682571044366
lambda.x,0.005,5.7639,0.04828,0.06274508389846543
lambda.x,0.005,5.7709,0.04043,0.06285275868703871
lambda.x,0.005,5.7779,0.03363,0.06294254274113147
lambda.x,0.005,5.7849,0.02778,0.06301690101910276
lambda.x,0.005,5.7919,0.02279,0.06307805975901706
lambda.x,0.005,5.7989,0.01857,0.06312801971788334
lambda.x,0.005,5.8059,0.01503,0.06316855725973601
lambda.x,0.005,5.8129,0.01209,0.0632012374793425
lambda.x,0.005,5.8199,0.00965,0.06322740320607091
lambda.x,0.005,5.8269,0.00765,0.06324820007011533
lambda.x,0.005,5.8339,0.00603,0.06326462550266437
lambda.x,0.005,5.8409,0.00471,0.06327750547785313
lambda.x,0.005,5.8479,0.00366,0.06328753121576697
lambda.x,0.005,5.8549,0.00283,0.06329529576638594
lambda.x,0.005,5.8619,0.00217,0.06330127056712209
lambda.x,0.005,5.8689,0.00165,0.06330582987792478
lambda.x,0.005,5.8759,0.00125,0.06330928701232219
lambda.x,0.005,5.8829,0.00094,0.0633118946418816
lambda.x,0.005,5.8899,0.0007,0.06331384507049191
lambda.x,0.005,5.8969,0.00052,0.06331529427660502
lambda.x,0.005,5.904,0.00038,0.06331637734660009
lambda.x,0.005,5.911,0.00028,0.06331715947378568
lambda.x,0.005,5.918,0.0002,0.06331772762537342
lambda.x,0.005,5.925,0.00015,0.06331814140697087
lambda.x,0.005,5.932,0.00011,0.06331844842661118
lambda.x,0.005,5.939,8e-05,0.06331867252302996
lambda.x,0.005,5.946,6e-05,0.0633188374507198
lambda.x,0.005,5.953,4e-05,0.06331895512154964
lambda.x,0.005,5.96,3e-05,0.06331903739155732
lambda.x,0.005,5.967,3e-05,0.06331910782002126
lambda.x,0.005,5.974,3e-05,0.0633191781659126
lambda.x,0.005,5.981,3e-05,0.06331924842942478
lambda.x,0.005,5.988,4e-05,0.06331933030079724
lambda.x,0.005,5.995,5e-05,0.06331943544296927
lambda.x,0.005,6.002,6e-05,0.06331956380162869
lambda.x,0.005,6.009,9e-05,0.06331973862103903
lambda.x,0.005,6.016,0.00012,0.0633199830914345
lambda.x,0.005,6.023,0.00017,0.0633203202950529
lambda.x,0.005,6.03,0.00024,0.06332079647797689
lambda.x,0.005,6.037,0.00032,0.0633214461301632
lambda.x,0.005,6.044,0.00044,0.06332232677167818
lambda.x,0.005,6.051,0.00059,0.06332351889978495
lambda.x,0.005,6.058,0.00079,0.06332511427412016
lambda.x,0.005,6.065,0.00106,0.063327250529668
lambda.x,0.005,6.072,0.0014,0.06333008790843796
lambda.x,0.005,6.079,0.00184,0.06333382064371681
lambda.x,0.005,6.086,0.0024,0.06333869984703373
lambda.x,0.005,6.093,0.00312,0.06334504472197817
lambda.x,0.005,6.1001,0.00402,0.063353359309132
lambda.x,0.005,6.1071,0.00514,0.06336386385159469
lambda.x,0.005,6.1141,0.00654,0.06337724296553188
lambda.x,0.005,6.1211,0.00825,0.06339416515488906
lambda.x,0.005,6.1281,0.01034,0.06341541089860266
lambda.x,0.005,6.1351,0.01288,0.06344191783054423
lambda.x,0.005,6.1421,0.01593,0.06347476862593487
lambda.x,0.005,6.1491,0.01957,0.06351520171129678
lambda.x,0.005,6.1561,0.02388,0.06356463332325868
lambda.x,0.005,6.1631,0.02893,0.06362464534235379
lambda.x,0.005,6.1701,0.03483,0.06369701856308742
lambda.x,0.005,6.1771,0.04163,0.0637837091789584
lambda.x,0.005,6.1841,0.04943,0.06388683659135705
lambda.x,0.005,6.1911,0.05829,0.06400869404170871
lambda.x,0.005,6.1981,0.06827,0.06415170259937643
lambda.x,0.005,6.2051,0.07941,0.06431838802243543
lambda.x,0.005,6.2121,0.09175,0.06451135772339615
lambda.x,0.005,6.2191,0.10529,0.06473325537877533
lambda.x,0.005,6.2261,0.12,0.06498668201423233
lambda.x,0.005,6.2331,0.13585,0.06527416246720588
lambda.x,0.005,6.2401,0.15273,0.06559805598681957
lambda.x,0.005,6.2471,0.17056,0.06596050084969926
lambda.x,0.005,6.2541,0.18916,0.06636333703894225
lambda.x,0.005,6.2611,0.20838,0.0668080291924265
lambda.x,0.005,6.2681,0.22799,0.06729561247968961
lambda.x,0.005,6.2751,0.24775,0.06782659402263189
lambda.x,0.005,6.2821,0.26739,0.06840091066685654
lambda.x,0.005,6.2891,0.28663,0.06901788696327829
lambda.x,0.005,6.2961,0.30517,0.06967620452625363
lambda.x,0.005,6.3032,0.32271,0.07038384371856092
lambda.x,0.005,6.3102,0.33893,0.07111820850769755
lambda.x,0.005,6.3172,0.35356,0.07188596350375807
lambda.x,0.005,6.3242,0.36631,0.07268319199492836
lambda.x,0.005,6.3312,0.37694,0.07350540392561752
lambda.x,0.005,6.3382,0.38525,0.07434763788919316
lambda.x,0.005,6.3452,0.39107,0.07520454048167412
lambda.x,0.005,6.3522,0.39429,0.07607046724536817
lambda.x,0.005,6.3592,0.39483,0.07693958309311769
lambda.x,0.005,6.3662,0.39268,0.07780597313928742
lambda.x,0.005,6.3732,0.3879,0.07866379690417741
lambda.x,0.005,6.3802,0.38057,0.07950738681483185
lambda.x,0.005,6.3872,0.37085,0.0803313570649285
lambda.x,0.005,6.3942,0.35892,0.08113071195065821
lambda.x,0.005,6.4012,0.34502,0.08190093167100242
lambda.x,0.005,6.4082,0.32941,0.08263805770704612
lambda.x,0.005,6.4152,0.31236,0.08333872312949228
lambda.x,0.005,6.4222,0.29419,0.08400021542806296
lambda.x,0.005,6.4292,0.2752,0.0846205063828022
lambda.x,0.005,6.4362,0.25569,0.08519822730982028
lambda.x,0.005,6.4432,0.23595,0.08573265532944027
lambda.x,0.005,6.4502,0.21627,0.08622369969707562
lambda.x,0.005,6.4572,0.19688,0.08667183401697465
lambda.x,0.005,6.4642,0.17803,0.0870780504103083
lambda.x,0.005,6.4712,0.15991,0.08744381402524305
lambda.x,0.005,6.4782,0.14268,0.08777096367180211
lambda.x,0.005,6.4852,0.12647,0.08806164540978816
lambda.x,0.005,6.4922,0.11139,0.0883182572771026
lambda.x,0.005,6.4992,0.0975,0.08854337278641028
lambda.x,0.005,6.5063,0.08484,0.08874246754734601
lambda.x,0.005,6.5133,0.07342,0.0889126514700569
lambda.x,0.005,6.5203,0.06326,0.08905947176109658
lambda.x,0.005,6.5273,0.05433,0.08918565033391708
lambda.x,0.005,6.5343,0.04659,0.08929382532613331
lambda.x,0.005,6.5413,0.04,0.08938654074559228
lambda.x,0.005,6.5483,0.03454,0.08946626825267492
lambda.x,0.005,6.5553,0.03015,0.0895353861355972
lambda.x,0.005,6.5623,0.02681,0.08959617966336339
lambda.x,0.005,6.5693,0.02449,0.08965087349488796
lambda.x,0.005,6.5763,0.02316,0.08970162128154403
lambda.x,0.005,6.5833,0.02283,0.0897505485011938
lambda.x,0.005,6.5903,0.02351,0.08979979510990922
lambda.x,0.005,6.5973,0.02523,0.08985153670129413
lambda.x,0.005,6.6043,0.02803,0.08990801617531803
lambda.x,0.005,6.6113,0.03198,0.08997158581608794
lambda.x,0.005,6.6183,0.03713,0.09004471743923334
lambda.x,0.005,6.6253,0.04359,0.09013004412631148
lambda.x,0.005,6.6323,0.05144,0.09023039127389389
lambda.x,0.005,6.6393,0.0608,0.0903487862919112
lambda.x,0.005,6.6463,0.07178,0.09048848939318617
lambda.x,0.005,6.6533,0.08448,0.09065297155988616
lambda.x,0.005,6.6603,0.09902,0.09084592415593468
lambda.x,0.005,6.6673,0.11549,0.09107124752412127
lambda.x,0.005,6.6743,0.13399,0.09133302909984707
lambda.x,0.005,6.6813,0.15457,0.09163550072964419
lambda.x,0.005,6.6883,0.17728,0.09198298568116328
lambda.x,0.005,6.6953,0.20214,0.0923798668953606
lambda.x,0.005,6.7024,0.22915,0.09283696896996924
lambda.x,0.005,6.7094,0.25824,0.09334571867531344
lambda.x,0.005,6.7164,0.28935,0.09391671146533506
lambda.x,0.005,6.7234,0.32234,0.09455388030470638
lambda.x,0.005,6.7304,0.35707,0.09526085451236814
lambda.x,0.005,6.7374,0.39333,0.09604088829575744
lambda.x,0.005,6.7444,0.4309,0.09689677920143862
lambda.x,0.005,6.7514,0.46952,0.09783081815810891
lambda.x,0.005,6.7584,0.50891,0.09884472938867134
lambda.x,0.005,6.7654,0.54875,0.09993961065481675
lambda.x,0.005,6.7724,0.58872,0.10111589446127872
lambda.x,0.005,6.7794,0.6285,0.1023733508048729
lambda.x,0.005,6.7864,0.66773,0.10371104865036435
lambda.x,0.005,6.7934,0.70609,0.10512735877876479
lambda.x,0.005,6.8004,0.74324,0.10661997729306134
lambda.x,0.005,6.8074,0.77886,0.10818592837350001
lambda.x,0.005,6.8144,0.81265,0.10982160815052883
lambda.x,0.005,6.8214,0.84431,0.11152280782887242
lambda.x,0.005,6.8284,0.87359,0.1132847674258345
lambda.x,0.005,6.8354,0.90022,0.1151022088053124
lambda.x,0.005,6.8424,0.92399,0.11696937869955593
lambda.x,0.005,6.8494,0.9447,0.11888012225444952
lambda.x,0.005,6.8564,0.96216,0.12082790509967391
lambda.x,0.005,6.8634,0.97624,0.12280588630139909
lambda.x,0.005,6.8704,0.9868,0.12480697061795881
lambda.x,0.005,6.8774,0.99375,0.1268238502384146
lambda.x,0.005,6.8844,0.99702,0.12884907687481298
lambda.x,0.005,6.8914,0.99657,0.13087511314187544
lambda.x,0.005,6.8984,0.99239,0.13289439383349
lambda.x,0.005,6.9055,0.98454,0.13492805611450975
lambda.x,0.005,6.9125,0.97307,0.1369114566341835
lambda.x,0.005,6.9195,0.95813,0.138866120657797
lambda.x,0.005,6.9265,0.93988,0.1407852508009822
lambda.x,0.005,6.9335,0.91854,0.142662454085648
lambda.x,0.005,6.9405,0.89439,0.14449186139762304
lambda.x,0.005,6.9475,0.86776,0.14626823626662916
lambda.x,0.005,6.9545,0.83901,0.14798705289207506
lambda.x,0.005,6.9615,0.80856,0.14964458381137624
lambda.x,0.005,6.9685,0.77687,0.1512379972033141
lambda.x,0.005,6.9755,0.74442,0.15276541354221812
lambda.x,0.005,6.9825,0.71173,0.15422596194785332
lambda.x,0.005,6.9895,0.6793,0.15561979621303548
lambda.x,0.005,6.9965,0.64766,0.15694810068575266
lambda.x,0.005,7.0035,0.6173,0.15821307618199648
lambda.x,0.005,7.0105,0.5887,0.15941788595883558
lambda.x,0.005,7.0175,0.56228,0.16056658203691293
lambda.x,0.005,7.0245,0.53842,0.1616640019450399
lambda.x,0.005,7.0315,0.51742,0.1627156460884971
lambda.x,0.005,7.0385,0.49951,0.16372752585183947
lambda.x,0.005,7.0455,0.48486,0.16470603233740577
lambda.x,0.005,7.0525,0.47351,0.16565774621210863
lambda.x,0.005,7.0595,0.46545,0.16658925834409832
lambda.x,0.005,7.0665,0.46056,0.16750701121880884
lambda.x,0.005,7.0735,0.45862,0.16841709160065393
lambda.x,0.005,7.0805,0.45937,0.16932509343409677
lambda.x,0.005,7.0875,0.46244,0.1702359716042756
lambda.x,0.005,7.0945,0.46741,0.17115388648425994
lambda.x,0.005,7.1016,0.47382,0.17209537209084835
lambda.x,0.005,7.1086,0.48118,0.17303624220431804
lambda.x,0.005,7.1156,0.48896,0.17399108744606617
lambda.x,0.005,7.1226,0.49664,0.17496019523177778
lambda.x,0.005,7.1296,0.50373,0.17594285998716247
lambda.x,0.005,7.1366,0.50973,0.17693740669193733
lambda.x,0.005,7.1436,0.51422,0.17794126326476298
lambda.x,0.005,7.1506,0.51681,0.17895107183780198
lambda.x,0.005,7.1576,0.51718,0.1799627896590883
lambda.x,0.005,7.1646,0.5151,0.1809718481616021
lambda.x,0.005,7.1716,0.51039,0.1819732917533259
lambda.x,0.005,7.1786,0.50297,0.18296192564332336
lambda.x,0.005,7.1856,0.49284,0.1839324922201568
lambda.x,0.005,7.1926,0.48007,0.1848798173559273
lambda.x,0.005,7.1996,0.4648,0.18579894626647897
lambda.x,0.005,7.2066,0.44723,0.18668526899813692
lambda.x,0.005,7.2136,0.42763,0.18753464529584607
lambda.x,0.005,7.2206,0.4063,0.18834349979172305
lambda.x,0.005,7.2276,0.38358,0.189108887639493
lambda.x,0.005,7.2346,0.35983,0.18982855016491149
lambda.x,0.005,7.2416,0.33543,0.19050095089559055
lambda.x,0.005,7.2486,0.31073,0.19112526313158493
lambda.x,0.005,7.2556,0.2861,0.19170135752926717
lambda.x,0.005,7.2626,0.26189,0.19222979943009616
lambda.x,0.005,7.2696,0.2384,0.19271177876105589
lambda.x,0.005,7.2766,0.21593,0.1931490594843294
lambda.x,0.005,7.2836,0.19473,0.19354392933633816
lambda.x,0.005,7.2906,0.17502,0.19389912095772366
lambda.x,0.005,7.2976,0.15698,0.19421774301243708
lambda.x,0.005,7.3047,0.14076,0.19450728787788982
lambda.x,0.005,7.3117,0.12648,0.19476326449337938
lambda.x,0.005,7.3187,0.11423,0.19499360835456145
lambda.x,0.005,7.3257,0.10406,0.19520229759793684
lambda.x,0.005,7.3327,0.09603,0.1953934040163787
lambda.x,0.005,7.3397,0.09014,0.19557104502492406
lambda.x,0.005,7.3467,0.08639,0.19573932626366247
lambda.x,0.005,7.3537,0.08478,0.19590234164259168
lambda.x,0.005,7.3607,0.08528,0.19606414485636492
lambda.x,0.005,7.3677,0.08784,0.1962287020053905
lambda.x,0.005,7.3747,0.09242,0.19639988241858256
lambda.x,0.005,7.3817,0.09894,0.19658143058089272
lambda.x,0.005,7.3887,0.10733,0.19677693814885613
lambda.x,0.005,7.3957,0.1175,0.1969898350734967
lambda.x,0.005,7.4027,0.12932,0.19722333345826285
