kx_tpiba,ky_tpiba,kz_tpiba,vbm_band4_eV,cbm_band5_eV
-0.2083333333333333,0.4583333333333333,-0.125,4.982814778858638,8.61264450345356
-0.25,0.5,-0.1666666666666667,4.842196947992027,8.660269155411108
-0.2916666666666667,0.5416666666666667,-0.2083333333333334,4.736421086606462,8.663842009907802
-0.3333333333333333,0.5833333333333333,-0.25,4.675433797246875,8.659193713024573
0.625,-0.375,0.7083333333333333,4.661338291651135,8.669641268002467
0.5833333333333334,-0.3333333333333334,0.6666666666666667,4.69159977774169,8.706362989440969
0.5416666666666666,-0.2916666666666666,0.625,4.7619627430675076,8.772910855731418
0.5,-0.25,0.5833333333333333,4.867742116316167,8.86804903677653
0.4583333333333334,-0.2083333333333334,0.5416666666666667,5.0039396915948355,8.987199969672767
0.4166666666666666,-0.1666666666666666,0.4999999999999999,5.16482711702392,9.123255924318714
0.375,-0.125,0.4583333333333333,5.343217014982825,9.266870527245477
0.3333333333333334,-0.08333333333333337,0.4166666666666667,5.529357605928652,9.404282260215753
0.2916666666666666,-0.04166666666666663,0.3749999999999999,5.709326291379907,9.492820556280627
0.25,0.0,0.3333333333333333,5.863229013702502,9.368332907112508
-0.08333333333333331,0.4166666666666667,0.0,4.947330138503357,7.972253164442779
-0.125,0.4583333333333334,-0.04166666666666669,4.833001247638147,8.06649730045509
-0.1666666666666666,0.5,-0.08333333333333331,4.691078566925129,8.217242730623003
-0.2083333333333333,0.5416666666666667,-0.125,4.560825346426515,8.329042483023473
-0.25,0.5833333333333334,-0.1666666666666667,4.466934945032229,8.37810569076635
-0.2916666666666666,0.625,-0.2083333333333333,4.418471088372482,8.39886935846288
0.6666666666666667,-0.3333333333333333,0.75,4.4157934397101295,8.426215184606857
0.625,-0.2916666666666667,0.7083333333333334,4.456158000285296,8.479045574521642
0.5833333333333333,-0.2499999999999999,0.6666666666666666,4.53603226389572,8.565113787180122
0.5416666666666667,-0.2083333333333333,0.625,4.6515420407737516,8.685773929286782
0.5,-0.1666666666666667,0.5833333333333334,4.7982269506728965,8.838142755574255
0.4583333333333333,-0.1249999999999999,0.5416666666666666,4.970510810519894,9.015608255722805
0.4166666666666667,-0.08333333333333331,0.5,5.160905344537609,9.207232993848931
0.3750000000000001,-0.04166666666666669,0.4583333333333334,5.358822027648288,9.395795370584548
0.3333333333333333,5.551115123125783e-17,0.4166666666666666,5.54889885617553,9.54964509959589
-0.08333333333333334,0.5,0.0,4.55445252939129,7.696966606611246
-0.125,0.5416666666666666,-0.04166666666666663,4.431182002009331,7.809570907057436
-0.1666666666666667,0.5833333333333334,-0.08333333333333331,4.309093798847251,7.962872877981656
-0.2083333333333333,0.625,-0.125,4.221404603966229,8.062772779269272
-0.25,0.6666666666666666,-0.1666666666666666,4.178068219676089,8.110235029247626
0.7083333333333334,-0.2916666666666666,0.7916666666666667,4.179200948694474,8.148923745267286
0.6666666666666667,-0.25,0.75,4.22254493356952,8.20807746096671
0.625,-0.2083333333333333,0.7083333333333333,4.305316316956375,8.300407634405053
0.5833333333333334,-0.1666666666666667,0.6666666666666667,4.424313577772761,8.42966471052772
0.5416666666666667,-0.125,0.625,4.575584350041023,8.594509364924452
0.5,-0.08333333333333329,0.5833333333333333,4.753880871705706,8.789544587470026
0.4583333333333334,-0.04166666666666666,0.5416666666666667,4.951843144367916,9.004418022482
0.4166666666666667,-2.775557561562891e-17,0.5,5.158760161990279,9.220163593627767
-0.08333333333333331,0.5833333333333333,5.551115123125783e-17,4.2149216277193355,7.4645340222535435
-0.125,0.625,-0.04166666666666663,4.096113659784844,7.597151044466478
-0.1666666666666667,0.6666666666666667,-0.08333333333333331,4.008144482996054,7.746779857922202
-0.2083333333333333,0.7083333333333333,-0.1249999999999999,3.9641748843203857,7.832560932255579
0.75,-0.25,0.8333333333333334,3.963997979045838,7.884672341713133
0.7083333333333334,-0.2083333333333334,0.7916666666666667,4.005649883192722,7.947050787395368
0.6666666666666666,-0.1666666666666666,0.75,4.086884633686524,8.040310721587923
0.625,-0.125,0.7083333333333334,4.205027670729868,8.171279024584933
0.5833333333333334,-0.08333333333333337,0.6666666666666667,4.356600490996625,8.340141365322735
0.5416666666666666,-0.04166666666666663,0.625,4.5367887847469595,8.542717288801033
0.5,0.0,0.5833333333333334,4.738643099639427,8.769972429063804
-0.08333333333333337,0.6666666666666666,0.0,3.933362469648712,7.285646781443834
-0.1250000000000001,0.7083333333333333,-0.04166666666666669,3.832605451310433,7.43743309936184
-0.1666666666666667,0.75,-0.08333333333333331,3.782924773675612,7.5755402545518615
